"Model","Scenario","Region","Variable","Unit","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Middle East","Inflation rate ; %","%",8.066393852233887,10.89017677307129,7.574807405471802,4.764954328536987,3.865958452224731,3.361968994140625,2.878757774829865,2.448448598384857,2.151805996894836,2.000865936279297,1.986876487731934,2.093232214450836,2.214320063591003,2.325735449790955,2.431122004985809,2.53191727399826,2.628994822502136,2.721603572368622,2.810289680957794,2.898656487464905,2.984600186347961,3.067727148532867,3.14733749628067,3.218985617160797,3.280467867851257,3.331769227981567,3.374015212059021,3.41362988948822,3.452857494354248
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Middle East","Gross Domestic Product (GDP)","2017 PPP; US$ Bn",9417.2890625,9717.313720703123,10109.01147460938,10475.7548828125,10781.89038085938,11107.58837890625,11462.68115234375,11849.33325195312,12269.94360351562,12718.634765625,13179.83984375,13651.93530273438,14134.90014648438,14628.69946289062,15133.61669921875,15650.24926757812,16178.67211914062,16718.89599609375,17270.912109375,17834.6474609375,18410.0830078125,18997.18212890625,19595.8818359375,20206.10302734375,20828.3134765625,21463.7021484375,22112.44580078125,22774.587890625,23450.1572265625
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Netherlands","Unemployment rate ; %","%",3.5,3.537499964237213,3.930762946605682,4.415421366691589,4.866510391235352,5.241804718971252,5.558321952819824,5.825487613677979,6.051153421401978,6.241878509521484,6.403153777122498,6.539584040641785,6.655038356781006,6.752771854400635,6.835525393486023,6.905610799789429,6.964978098869324,7.015274405479431,7.057891488075256,7.094005942344666,7.124612808227539,7.150554418563843,7.172543406486511,7.191183090209961,7.206984519958496,7.220380425453186,7.231737852096558,7.241366744041443,7.249530911445618
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Netherlands","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",1054.54443359375,1055.771911621094,1067.652496337891,1086.603485107422,1103.655639648438,1121.330932617188,1139.934417724609,1159.502716064453,1180.074249267578,1201.137390136719,1221.595611572266,1241.293609619141,1260.183502197266,1278.218872070312,1295.59521484375,1312.760650634766,1329.7490234375,1346.547454833984,1363.143707275391,1379.565124511719,1395.872467041016,1412.063720703125,1428.130462646484,1444.064300537109,1459.855377197266,1475.483947753906,1490.939392089844,1506.212890625,1521.295745849609
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Netherlands","Inflation rate ; %","%",6.874827742576599,9.60757851600647,3.734951794147491,1.700503528118134,1.684858828783035,1.916963547468185,1.920380681753159,1.876676887273788,1.856997489929199,1.857625275850296,1.884323865175247,1.920540183782578,1.948846250772476,1.972506463527679,1.985607802867889,1.986191928386688,1.980268687009811,1.971558541059494,1.965586811304092,1.966391146183014,1.975886881351471,1.992964208126068,2.013020992279053,2.032975554466248,2.050701141357422,2.061804533004761,2.067298471927643,2.076426923274994,2.090668082237244
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Netherlands","Gross Domestic Product (GDP)","2015 prices; Euro Mn",806523,807461.796875,816548.140625,831041.984375,844083.609375,857601.765625,871829.859375,886795.828125,902529.09375,918638.359375,934284.90625,949350.078125,963797.203125,977590.796875,990880.359375,1004008.625,1017001.40625,1029849,1042541.921875,1055101.09375,1067573.09375,1079956.28125,1092244.25,1104430.5625,1116507.6875,1128460.5,1140280.96875,1151962.25,1163497.71875
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|New Zealand","Unemployment rate ; %","%",3.275000035762787,3.686399042606354,4.25677216053009,3.876022040843964,3.134436964988708,3.024150431156158,3.024728834629059,3.009566605091095,3.016116082668304,3.025952279567719,3.022628724575043,2.99686461687088,2.977683544158936,3.000533282756805,3.029916524887085,3.042139708995819,3.072173833847046,3.112283527851105,3.147109508514404,3.171179711818695,3.168718099594116,3.147164344787598,3.116458773612976,3.084178149700165,3.057214260101318,3.028100192546844,2.996968686580658,2.972350835800171,2.952357292175293
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|New Zealand","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",227.0135612487793,227.7946586608887,228.3396492004395,230.9098052978516,236.3390579223633,242.2114448547363,248.228343963623,254.393253326416,260.7097625732422,267.1303329467773,273.5516662597656,279.9558410644531,286.3344955444336,292.6790924072266,298.9865493774414,305.2611389160156,311.4965591430664,317.6850433349609,323.8188171386719,329.9265213012695,336.0763092041016,342.273811340332,348.5174255371094,354.8055877685547,361.1346282958984,367.4969863891602,373.8897705078125,380.3106842041016,386.7572937011719
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|New Zealand","Inflation rate ; %","%",6.32379162311554,5.926618099212646,4.213714718818665,2.962202548980713,2.433236837387085,2.204200565814972,1.953775674104691,1.677977085113525,1.452001452445984,1.279624730348587,1.18017989397049,1.140468329191208,1.125778913497925,1.123111754655838,1.131604731082916,1.152433097362518,1.190959304571152,1.248277097940445,1.322496086359024,1.411478757858276,1.513828277587891,1.62584599852562,1.738431870937347,1.841459512710571,1.927546262741089,1.993941098451614,2.040684342384338,2.074724793434143,2.100961565971375
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|New Zealand","Gross Domestic Product (GDP)","2009 prices; NZ$ Bn",280.7239990234375,281.6899032592773,282.3638381958008,285.5420837402344,292.255859375,299.5176467895508,306.9580993652344,314.5816116333008,322.392578125,330.3322296142578,338.272819519043,346.1921997070312,354.0800247192383,361.9257202148438,369.7254943847656,377.4846343994141,385.1953201293945,392.8479766845703,400.4329681396484,407.985725402832,415.5905380249023,423.2543334960938,430.9751510620117,438.7510604858398,446.5775375366211,454.4451904296875,462.3504943847656,470.2905807495117,478.2624206542969
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Norway","Unemployment rate ; %","%",3.225000023841858,3.600000023841858,4.164452075958252,4.193532824516296,4.063775360584259,3.956908762454987,3.924551129341125,3.870780766010284,3.832631707191467,3.819497406482697,3.803762435913086,3.762798011302948,3.728391051292419,3.721930384635925,3.72927451133728,3.737331569194794,3.761038959026337,3.78953617811203,3.81617546081543,3.852778553962708,3.881375670433044,3.878270864486694,3.854584574699402,3.836196422576904,3.830962061882019,3.823954403400421,3.81162416934967,3.808126330375671,3.799194514751434
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Norway","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",363.0312271118164,364.1599960327148,363.7186737060547,366.6647491455078,372.4419479370117,378.7132186889648,385.1742095947266,391.8310241699219,398.6898727416992,405.6912078857422,412.7062225341797,419.7181701660156,426.7228012084961,433.7158966064453,440.7159271240234,447.7620010375977,454.8567581176758,461.9989852905273,469.187255859375,476.4232025146484,483.7161026000977,491.0665130615234,498.4736785888672,505.9367446899414,513.4524993896484,521.0175933837891,528.630859375,536.2911682128906,543.9971923828125
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Norway","Inflation rate ; %","%",5.054320394992828,6.240284562110901,3.75495308637619,2.3990159034729,2.148422360420227,2.119881570339203,2.013775438070297,1.868849486112595,1.683763414621353,1.477090716362,1.315252423286438,1.209576070308685,1.123203456401825,1.055412411689758,1.015078365802765,1.00140568614006,1.016904950141907,1.057423055171967,1.118206202983856,1.196012407541275,1.287424087524414,1.387600421905518,1.488843679428101,1.583524256944656,1.66887378692627,1.74604794383049,1.816732287406921,1.888412594795227,1.959186047315598
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Norway","Gross Domestic Product (GDP)","2021 prices; NOK Bn",4445.92626953125,4459.75,4454.34521484375,4490.4248046875,4561.176391601562,4637.978759765625,4717.104370117188,4798.628051757812,4882.626342773438,4968.369140625,5054.280029296875,5140.152954101562,5225.936401367188,5311.578735351562,5397.3056640625,5483.5966796875,5570.484008789062,5657.952514648438,5745.984741210938,5834.601196289062,5923.9150390625,6013.933349609375,6104.646362304688,6196.044067382812,6288.087158203125,6380.734252929688,6473.971557617188,6567.78466796875,6662.157958984375
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Poland","Unemployment rate ; %","%",2.875,2.774999976158142,3.923491239547729,5.01026177406311,5.047701954841614,4.854719161987305,4.683403849601746,4.5373455286026,4.412868618965149,4.306818604469299,4.216492533683777,4.139577507972717,4.074095129966736,4.018355667591095,3.970916628837585,3.930546700954437,3.896196186542511,3.866970062255859,3.84210592508316,3.820954024791718,3.80296128988266,3.787656366825104,3.774638414382935,3.763566136360168,3.754148960113525,3.746139705181122,3.739328026771545,3.73353499174118,3.728608429431915
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Poland","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",1392.875122070312,1397.981994628906,1398.993682861328,1408.133758544922,1449.295928955078,1495.624420166016,1543.746429443359,1593.739440917969,1645.684478759766,1698.450286865234,1749.52197265625,1798.393463134766,1844.795806884766,1888.467987060547,1929.758117675781,1969.686584472656,2008.256195068359,2045.355285644531,2080.874328613281,2114.613708496094,2146.278930664062,2175.741516113281,2202.897399902344,2227.650512695312,2250.415649414062,2272.121948242188,2292.8330078125,2312.517944335938,2331.147277832031
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Poland","Inflation rate ; %","%",14.03710412979126,11.59951448440552,6.64566707611084,2.49100536108017,2.567582726478577,2.709270775318146,2.36613917350769,1.963747918605804,1.52633872628212,1.108158439397812,0.7516436129808426,0.539206363260746,0.4183042645454407,0.3591944053769112,0.343285471200943,0.3726944029331207,0.4462903514504433,0.5527507364749908,0.696165919303894,0.8719359934329987,1.060181379318237,1.245070040225983,1.42509189248085,1.596922516822815,1.743575394153595,1.872504979372025,2.009455591440201,2.147295296192169,2.25049364566803
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Poland","Gross Domestic Product (GDP)","2010 prices; Zloty Mn",2210072.5,2218175.5625,2219780.8125,2234283.4375,2299595.375,2373104.6875,2449459.75,2528783.5625,2611204.75,2694928.0625,2775963.5,2853507.75,2927134.25,2996428.9375,3061943.875,3125298.25,3186496.625,3245361.625,3301719.625,3355253.875,3405497,3452245.1875,3495333.5625,3534609.25,3570730.625,3605171.875,3638034.125,3669268.125,3698827.4375
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Portugal","Unemployment rate ; %","%",6.174999952316284,6.575000047683716,6.730024933815002,6.896519541740417,7.137428879737854,7.36719024181366,7.557920217514038,7.716323614120483,7.847930908203125,7.957310914993286,8.048242330551147,8.12385368347168,8.186737775802612,8.2390456199646,8.282561540603638,8.318766832351685,8.34889268875122,8.373961687088013,8.394824028015137,8.412187099456787,8.426637172698975,8.438664674758911,8.448675394058228,8.457007646560669,8.463943481445312,8.469716787338257,8.474522352218628,8.478522539138794,8.481852293014526
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Portugal","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",372.7622756958008,380.9153518676758,386.5592575073242,395.716682434082,405.9239501953125,415.9788970947266,425.7530975341797,435.215202331543,444.3342819213867,453.1872940063477,461.9686889648438,470.6896591186523,479.3404083251953,487.9110336303711,496.4423675537109,505.03173828125,513.6877670288086,522.4088134765625,531.1930236816406,540.0047607421875,548.7759399414062,557.4936218261719,566.1507720947266,574.7402954101562,583.2741851806641,591.7847137451172,600.2710571289062,608.7287139892578,617.1528625488281
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Portugal","Inflation rate ; %","%",7.437427759170532,5.017120957374573,3.378291964530945,2.319214820861816,1.705390512943268,2.119873106479645,2.0163933634758,1.900691360235214,1.988089591264725,2.062694489955902,2.137278079986572,2.18825089931488,2.197976231575012,2.205568730831146,2.23218035697937,2.264521479606628,2.288012981414795,2.30882066488266,2.337283492088318,2.368140995502472,2.394358456134796,2.403410792350769,2.397813022136688,2.401200532913208,2.409640610218048,2.414956450462341,2.417809963226318,2.420586407184601,2.417259395122528
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Portugal","Gross Domestic Product (GDP)","2016 prices; Euro Bn",211.1543121337891,215.7726936340332,218.9697303771973,224.1570320129395,229.9390182495117,235.6347351074219,241.1714172363281,246.5312957763672,251.6968803405762,256.7117462158203,261.68603515625,266.6260986328125,271.5263977050781,276.3812942504883,281.2139358520508,286.079460144043,290.9827423095703,295.9228439331055,300.8987426757812,305.8902130126953,310.8587341308594,315.7969360351562,320.7008438110352,325.5664596557617,330.4005432128906,335.2213897705078,340.0285720825195,344.8194808959961,349.5914077758789
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Romania","Unemployment rate ; %","%",5.625,5.475000023841858,4.71653151512146,3.571560084819794,3.224091291427612,3.182198703289032,3.163962960243225,3.148435175418854,3.135213732719421,3.123956561088562,3.1143718957901,3.10621166229248,3.099264323711395,3.093349516391754,3.088314056396484,3.084027230739594,3.080377519130707,3.07727062702179,3.074625730514526,3.072374045848846,3.07045716047287,3.068825423717499,3.067436218261719,3.066253662109375,3.065246939659119,3.064390003681183,3.063660383224487,3.063039302825928,3.062510669231415
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Romania","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",620.8566131591797,634.2799835205078,656.2334899902344,679.4670867919922,701.1775360107422,722.4629669189453,743.4114532470703,763.9568328857422,784.0323638916016,803.6003875732422,822.6607208251953,841.1612701416016,859.0441131591797,876.2522430419922,892.7474060058594,908.5166778564452,923.5150604248048,937.6952362060548,951.0119171142578,963.5006866455078,975.2809753417968,986.3383636474608,996.6449279785156,1006.174713134766,1015.021713256836,1023.396179199219,1031.307586669922,1038.744140625,1045.6943359375
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Romania","Inflation rate ; %","%",14.30862188339233,10.01437771320343,4.273458361625671,3.286371231079102,3.040131986141205,2.567142605781555,2.361254334449768,2.224167108535767,2.089670181274414,1.940400749444962,1.865905702114105,1.920616716146469,1.977016627788544,1.9883793592453,1.955547213554382,1.902526289224625,1.853751868009567,1.820473581552505,1.801630526781082,1.797983139753342,1.806071400642395,1.82191926240921,1.837871074676514,1.848408281803131,1.852341711521149,1.846375107765198,1.827679038047791,1.805026113986969,1.794463604688644
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Romania","Gross Domestic Product (GDP)","2015 prices; Leu Mn",926838.703125,946877.640625,979650.65625,1014334.65625,1046744.890625,1078520.5625,1109793.3125,1140464.21875,1170433.75,1199645.625,1228099.625,1255718,1282414.21875,1308103.15625,1332727.78125,1356268.71875,1378658.90625,1399827.625,1419707.28125,1438350.96875,1455937.03125,1472443.96875,1487830,1502056.375,1515263.59375,1527765.25,1539575.71875,1550677.28125,1561052.84375
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Russia","Unemployment rate ; %","%",3.9375,3.209048211574554,2.908717155456543,3.169717311859131,3.769666969776154,3.98247092962265,4.282803416252136,4.409103155136108,4.455864071846008,4.496907591819763,4.449597597122192,4.335261464118958,4.225161671638489,4.092146754264832,3.995937883853912,3.970601856708527,3.949224472045898,3.92203551530838,3.866734445095062,3.82651424407959,3.823279023170471,3.8003830909729,3.761803030967712,3.693209826946259,3.657199025154114,3.66511344909668,3.595096230506897,3.545236110687256,3.550148844718933
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Russia","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",4039.856506347656,4148.252014160156,4315.868041992188,4469.158569335938,4548.949096679688,4619.009887695312,4689.107055664062,4759.2099609375,4829.287231445312,4900.911376953125,4977.351806640625,5059.12548828125,5146.454345703125,5239.577026367188,5337.046020507812,5435.5966796875,5534.873901367188,5634.851684570312,5735.504272460938,5836.746337890625,5938.375,6040.327514648438,6142.560546875,6245.029418945312,6347.714111328125,6450.602172851562,6553.6513671875,6656.816284179688,6760.049194335938
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Russia","Inflation rate ; %","%",13.76901125907898,5.93880957365036,7.13649845123291,5.221753835678101,4.15481162071228,4.622001111507416,1.74537992477417,1.195068866014481,1.108082592487335,1.044143974781036,1.017705202102661,1.040700286626816,1.028978556394577,0.9958243817090988,0.9773942530155182,0.9837281852960588,1.019415348768234,1.078199237585068,1.152484148740768,1.240856409072876,1.341728955507278,1.451627194881439,1.559036999940872,1.652178078889847,1.727956593036652,1.789745271205902,1.840477675199509,1.893638908863068,1.951016575098038
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Russia","Gross Domestic Product (GDP)","2021 prices; Rouble Bn",132494.8125,136049.84765625,141547.1328125,146574.5859375,149191.47265625,151489.25,153788.2265625,156087.375,158385.69921875,160734.75390625,163241.76171875,165923.68359375,168787.796875,171841.9375,175038.6171875,178270.77734375,181526.765625,184805.7265625,188106.81640625,191427.23828125,194760.34765625,198104.08203125,201457.00390625,204817.671875,208185.40625,211559.8203125,214939.515625,218323.00390625,221708.7265625
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Singapore","Unemployment rate ; %","%",2.099999964237213,1.935001939535141,2.26111114025116,2.100070983171463,1.758039206266403,1.750982314348221,1.831087619066238,1.913836479187012,2.015766441822052,2.125108957290649,2.196601569652557,2.239271998405457,2.284486413002014,2.225114464759827,2.119454264640808,2.133120834827423,2.178060710430145,2.207364916801453,2.246136963367462,2.295538008213043,2.335405707359314,2.362840235233307,2.385530591011047,2.404999673366547,2.418277323246002,2.423491239547729,2.43001127243042,2.440499782562256,2.459815263748169
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Singapore","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",589.4367523193359,595.0901336669922,608.2562103271484,626.9896392822266,650.8760223388672,674.4912719726562,697.0444793701172,718.3728942871094,738.31884765625,757.1232757568359,775.4620666503906,793.3585357666016,810.7618255615234,827.6214904785156,843.7290496826172,858.7083740234375,872.4561614990234,884.9045867919922,895.9911651611328,905.8207855224608,914.6800384521484,922.5720520019532,929.4701080322266,935.350814819336,940.291763305664,944.4664001464844,947.8827209472656,950.5321197509766,952.4079132080078
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Singapore","Inflation rate ; %","%",6.156504392623901,4.95111358165741,2.575781971216202,1.805712461471558,1.744932442903519,1.807528495788574,1.676285088062286,1.526904910802841,1.448122560977936,1.458484679460526,1.550771236419678,1.678303688764572,1.771637767553329,1.827851712703705,1.873248398303986,1.926930695772171,2.012206047773361,2.126165986061096,2.25953996181488,2.406661212444305,2.547489881515503,2.666609585285187,2.752013742923737,2.791010320186615,2.788738310337067,2.758704364299774,2.713314592838287,2.678365886211395,2.645187199115753
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Singapore","Gross Domestic Product (GDP)","2015 prices; SGD Bn",522.0103912353516,527.0170745849609,538.6770629882812,555.2675628662109,576.4215240478516,597.3354034423828,617.3087310791016,636.1973724365234,653.8616943359375,670.5150451660156,686.7560272216797,702.6053009033203,718.017822265625,732.9488830566406,747.2138671875,760.4796905517578,772.6548767089844,783.6792755126953,793.4976806640625,802.2028656005859,810.0487060546875,817.0379486083984,823.1468963623047,828.3549194335938,832.7306671142578,836.4277801513672,839.4532928466797,841.7996368408203,843.4608459472656
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovakia","Unemployment rate ; %","%",6.175000071525574,5.87500011920929,5.913934588432312,5.666760802268982,5.347127199172974,5.283047318458557,5.857951998710632,5.964385032653809,5.932766318321228,5.993484258651733,6.071044325828552,6.110062479972839,6.089260935783386,6.033522844314575,5.984431743621826,5.92941153049469,5.870759606361389,5.800424933433533,5.727719187736511,5.679733633995056,5.64215075969696,5.615723013877869,5.593191504478455,5.60216760635376,5.635421514511108,5.633262038230896,5.613446235656738,5.598636746406555,5.582025647163391
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovakia","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",185.0071334838867,187.1292762756348,190.1132392883301,193.643856048584,197.2851943969727,201.117603302002,205.1069831848145,209.2596740722656,213.5823745727539,218.0294036865234,222.4973983764648,226.9729461669922,231.4528350830078,235.9338226318359,240.4100112915039,244.8722114562988,249.31591796875,253.7371292114258,258.1317520141602,262.47509765625,266.7224807739258,270.8630905151367,274.8897933959961,278.7956848144531,282.6049957275391,286.3737487792969,290.1050567626953,293.7961654663086,297.4443283081055
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovakia","Inflation rate ; %","%",12.18103313446045,9.73967730998993,4.2511066198349,2.673255085945129,1.106734856963158,3.220451354980469,2.153075397014618,1.945937782526016,1.855695217847824,1.788725286722183,1.745907872915268,1.718216896057129,1.67837917804718,1.638170957565308,1.604756087064743,1.578996181488037,1.559139549732208,1.54327979683876,1.531101047992706,1.522916376590729,1.519474655389786,1.521653890609741,1.527585417032242,1.5360347032547,1.546362817287445,1.557881295681,1.569867819547653,1.582339763641357,1.594740360975266
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovakia","Gross Domestic Product (GDP)","2015 prices; Euro Bn",92.4192886352539,93.4793930053711,94.97001457214355,96.73371696472168,98.55272483825684,100.4671840667725,102.4600563049316,104.5345096588135,106.6938896179199,108.9153823852539,111.1473407745361,113.3830757141113,115.6209812164307,117.8594360351562,120.0954914093018,122.324556350708,124.5443840026855,126.7529773712158,128.9482879638672,131.117977142334,133.2397384643555,135.3081550598145,137.3196754455566,139.2708396911621,141.1737594604492,143.0564193725586,144.9203720092773,146.7642440795898,148.5866622924805
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovenia","Unemployment rate ; %","%",4.024999976158142,3.837499976158142,3.956773459911346,3.912499189376831,3.926590442657471,3.981201648712158,4.05832052230835,4.08721387386322,4.083084940910339,4.07965362071991,4.135918021202087,4.220186591148376,4.27981173992157,4.323172688484192,4.3317791223526,4.293680787086487,4.259805917739868,4.246922969818115,4.225042939186096,4.173652291297913,4.145153522491455,4.144603848457336,4.123944163322449,4.111494660377502,4.133426666259766,4.172957181930542,4.225977063179016,4.273304462432861,4.303621888160706
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovenia","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",87.03730773925781,88.28227615356445,90.10204315185548,92.6428680419922,95.2137279510498,97.79269599914552,100.3654251098633,102.9277839660645,105.4755744934082,107.9815139770508,110.3924980163574,112.6947250366211,114.8791637420654,116.9370975494385,118.8801860809326,120.7424430847168,122.5232467651367,124.2181282043457,125.8228149414062,127.341775894165,128.7882461547852,130.1609992980957,131.457332611084,132.6746711730957,133.8354034423828,134.9870452880859,136.134090423584,137.2762451171875,138.4131851196289
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovenia","Inflation rate ; %","%",10.22547769546509,8.371825337409973,4.707850873470306,1.635835915803909,0.9708411395549774,2.096230030059814,2.783594965934753,2.406860172748566,1.901603877544403,1.574717372655869,1.509974330663681,1.572656571865082,1.507559806108475,1.415040671825409,1.384296774864197,1.426466554403305,1.523710191249847,1.637792378664017,1.740666687488556,1.845783531665802,1.968951761722565,2.079229652881622,2.15759015083313,2.220233678817749,2.255095839500427,2.250977337360382,2.215538322925568,2.172486841678619,2.151921391487122
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|Slovenia","Gross Domestic Product (GDP)","2010 prices; Euro Bn",46.11150074005127,46.77107238769531,47.73516750335693,49.08127021789551,50.44328689575195,51.80959796905518,53.17260456085205,54.53011608123779,55.87991046905518,57.20753192901611,58.48484897613525,59.70454597473145,60.86184024810791,61.95211124420166,62.98154067993164,63.96814727783203,64.9115982055664,65.80952835083008,66.6596736907959,67.46440696716309,68.23073387145996,68.95800399780273,69.6447868347168,70.28972434997559,70.9046688079834,71.51479530334473,72.12248611450195,72.72758865356445,73.32992935180664
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|South Africa","Unemployment rate ; %","%",33.49999904632568,32.0674033164978,30.76036787033081,29.91431093215942,29.22765493392944,28.71022272109985,28.35418605804443,28.14752817153931,28.05666446685791,28.04017543792725,28.06061029434204,28.11553144454956,28.21134424209595,28.32925796508789,28.44104146957397,28.53666543960571,28.62441158294678,28.71006298065186,28.79347705841064,28.86714363098145,28.92162990570068,28.95034074783325,28.95018577575684,28.92515230178833,28.88644886016846,28.84844970703125,28.82135772705078,28.81007051467896,28.81594753265381
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|South Africa","Gross Domestic Product (GDP)","2017 PPP ; US$ Bn",806.9814605712891,810.8136596679688,809.4549255371094,813.5765991210938,827.1445922851562,841.7403869628906,856.2944793701172,870.7958831787109,885.2335052490234,900.2914428710938,917.4010162353516,936.8110809326172,958.6521453857422,983.0731048583984,1009.8837890625,1038.511077880859,1068.992004394531,1101.441131591797,1135.982513427734,1172.496246337891,1210.573333740234,1250.234741210938,1291.554595947266,1334.611022949219,1379.284027099609,1425.233337402344,1472.445892333984,1520.946166992188,1570.758422851562
"NiGEM NGFS v1.24.2[GCAM 6.0 NGFS]","Baseline","NiGEM NGFS v1.24.2|South Africa","Inflation rate ; %","%",7.013656139373779,6.549766182899475,5.693856596946716,5.035640358924866,4.725615620613098,4.614574670791626,4.443777799606323,4.2974534034729,4.18354594707489,4.091001987457275,4.02631938457489,3.970391809940338,3.902990758419037,3.832192420959473,3.768657207489014,3.715342223644257,3.669250130653381,3.627766966819763,3.590921103954315,3.561064183712006,3.541907429695129,3.535141229629517,3.53902804851532,3.551015079021454,3.567360281944275,3.583819329738617,3.597551822662354,3.60848194360733,3.617130041122437
