Scenario,Country,Variable,ISO,Year,Value
Observed,Eswatini,Governance Index,SWZ,2003,0.39661962
Observed,Eswatini,Governance Index,SWZ,2004,0.370200778
Observed,Eswatini,Governance Index,SWZ,2005,0.360221481
Observed,Eswatini,Governance Index,SWZ,2006,0.400653179
Observed,Eswatini,Governance Index,SWZ,2007,0.397130001
Observed,Eswatini,Governance Index,SWZ,2008,0.404512364
Observed,Eswatini,Governance Index,SWZ,2009,0.410535261
Observed,Eswatini,Governance Index,SWZ,2010,0.413926899
Observed,Eswatini,Governance Index,SWZ,2011,0.392032965
Observed,Eswatini,Governance Index,SWZ,2012,0.401437514
Observed,Eswatini,Governance Index,SWZ,2013,0.412280163
Observed,Eswatini,Governance Index,SWZ,2014,0.404053144
Observed,Eswatini,Governance Index,SWZ,2015,0.402531614
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,1996,0.439308133
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,1998,0.445983716
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2000,0.387635357
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2002,0.371087999
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2003,0.330952862
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2004,0.309041624
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2005,0.321468457
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2006,0.380431027
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2007,0.375990502
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2008,0.380312671
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2009,0.377953509
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2010,0.377356158
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2011,0.349296329
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2012,0.335550109
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2013,0.335490988
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2014,0.331991803
Observed,Eswatini,Governance Index|Control of Corruption,SWZ,2015,0.341317947
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,1996,0.374633111
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,1998,0.383477079
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2000,0.369998537
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2002,0.39840163
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2003,0.35594804
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2004,0.299135923
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2005,0.289824018
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2006,0.343939553
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2007,0.336224313
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2008,0.352476935
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2009,0.356802437
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2010,0.394712424
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2011,0.365215793
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2012,0.395885437
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2013,0.413031594
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2014,0.389684381
Observed,Eswatini,Governance Index|Government Effectiveness,SWZ,2015,0.394629494
Observed,Ethiopia,Governance Index,ETH,1996,0.304309295
Observed,Ethiopia,Governance Index,ETH,1998,0.356352336
Observed,Ethiopia,Governance Index,ETH,2000,0.345133782
Observed,Ethiopia,Governance Index,ETH,2002,0.320789286
Observed,Ethiopia,Governance Index,ETH,2003,0.322851978
Observed,Ethiopia,Governance Index,ETH,2004,0.328740715
Observed,Ethiopia,Governance Index,ETH,2005,0.300431322
Observed,Ethiopia,Governance Index,ETH,2006,0.328256123
Observed,Ethiopia,Governance Index,ETH,2007,0.336570004
Observed,Ethiopia,Governance Index,ETH,2008,0.335891747
Observed,Ethiopia,Governance Index,ETH,2009,0.327257568
Observed,Ethiopia,Governance Index,ETH,2010,0.331099814
Observed,Ethiopia,Governance Index,ETH,2011,0.331716844
Observed,Ethiopia,Governance Index,ETH,2012,0.336769588
Observed,Ethiopia,Governance Index,ETH,2013,0.338200327
Observed,Ethiopia,Governance Index,ETH,2014,0.357679555
Observed,Ethiopia,Governance Index,ETH,2015,0.344168879
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,1996,0.21623234
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,1998,0.29901978
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2000,0.32681196
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2002,0.296788994
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2003,0.278821444
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2004,0.262883914
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2005,0.253217029
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2006,0.281784198
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2007,0.285792419
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2008,0.277616782
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2009,0.269048969
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2010,0.271530018
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2011,0.279063546
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2012,0.291820742
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2013,0.316630894
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2014,0.328314274
Observed,Ethiopia,Governance Index|Control of Corruption,ETH,2015,0.326952251
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,1996,0.258536606
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,1998,0.316320975
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2000,0.320368484
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2002,0.320103333
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2003,0.324724617
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2004,0.344312069
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2005,0.317629437
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2006,0.369938051
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2007,0.415012398
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2008,0.423500863
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2009,0.403125131
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2010,0.416279201
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2011,0.405714051
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2012,0.417695277
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2013,0.380724013
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2014,0.417855555
Observed,Ethiopia,Governance Index|Government Effectiveness,ETH,2015,0.372654629
Observed,Fiji,Governance Index,FJI,1996,0.60229287
Observed,Fiji,Governance Index,FJI,1998,0.584807048
Observed,Fiji,Governance Index,FJI,2000,0.49587568
Observed,Fiji,Governance Index,FJI,2002,0.559670957
Observed,Fiji,Governance Index,FJI,2003,0.540940451
Observed,Fiji,Governance Index,FJI,2004,0.519398979
Observed,Fiji,Governance Index,FJI,2005,0.521283308
Observed,Fiji,Governance Index,FJI,2006,0.502566362
Observed,Fiji,Governance Index,FJI,2007,0.459173358
Observed,Fiji,Governance Index,FJI,2008,0.436006771
Observed,Fiji,Governance Index,FJI,2009,0.386933378
Observed,Fiji,Governance Index,FJI,2010,0.390569991
Observed,Fiji,Governance Index,FJI,2011,0.415003116
Observed,Fiji,Governance Index,FJI,2012,0.414224405
Observed,Fiji,Governance Index,FJI,2013,0.416881843
Observed,Fiji,Governance Index,FJI,2014,0.509940507
Observed,Fiji,Governance Index,FJI,2015,0.525813855
Observed,Fiji,Governance Index|Control of Corruption,FJI,1996,0.582666231
Observed,Fiji,Governance Index|Control of Corruption,FJI,1998,0.546453405
Observed,Fiji,Governance Index|Control of Corruption,FJI,2000,0.502985106
Observed,Fiji,Governance Index|Control of Corruption,FJI,2002,0.49897571
Observed,Fiji,Governance Index|Control of Corruption,FJI,2003,0.443749855
Observed,Fiji,Governance Index|Control of Corruption,FJI,2004,0.467238214
Observed,Fiji,Governance Index|Control of Corruption,FJI,2005,0.361165686
Observed,Fiji,Governance Index|Control of Corruption,FJI,2006,0.432743536
Observed,Fiji,Governance Index|Control of Corruption,FJI,2007,0.419970275
Observed,Fiji,Governance Index|Control of Corruption,FJI,2008,0.41961387
Observed,Fiji,Governance Index|Control of Corruption,FJI,2009,0.35178652
Observed,Fiji,Governance Index|Control of Corruption,FJI,2010,0.324894749
Observed,Fiji,Governance Index|Control of Corruption,FJI,2011,0.401695402
Observed,Fiji,Governance Index|Control of Corruption,FJI,2012,0.405330839
Observed,Fiji,Governance Index|Control of Corruption,FJI,2013,0.402796645
Observed,Fiji,Governance Index|Control of Corruption,FJI,2014,0.472023955
Observed,Fiji,Governance Index|Control of Corruption,FJI,2015,0.469871946
Observed,Fiji,Governance Index|Government Effectiveness,FJI,1996,0.47894737
Observed,Fiji,Governance Index|Government Effectiveness,FJI,1998,0.450467909
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2000,0.410796408
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2002,0.533020803
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2003,0.481160652
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2004,0.424683911
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2005,0.4879831
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2006,0.485619056
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2007,0.416283518
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2008,0.354979098
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2009,0.319044743
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2010,0.356871969
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2011,0.3605417
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2012,0.333726722
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2013,0.332618863
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2014,0.429392952
Observed,Fiji,Governance Index|Government Effectiveness,FJI,2015,0.444970121
Observed,Finland,Governance Index,FIN,1996,0.905812202
Observed,Finland,Governance Index,FIN,1998,0.930505542
Observed,Finland,Governance Index,FIN,2000,0.95396841
Observed,Finland,Governance Index,FIN,2002,0.953304743
Observed,Finland,Governance Index,FIN,2003,0.957569303
Observed,Finland,Governance Index,FIN,2004,0.957127366
Observed,Finland,Governance Index,FIN,2005,0.942564155
Observed,Finland,Governance Index,FIN,2006,0.936824978
Observed,Finland,Governance Index,FIN,2007,0.922021921
Observed,Finland,Governance Index,FIN,2008,0.923368027
Observed,Finland,Governance Index,FIN,2009,0.935171295
Observed,Finland,Governance Index,FIN,2010,0.933486096
Observed,Finland,Governance Index,FIN,2011,0.932689891
Observed,Finland,Governance Index,FIN,2012,0.937795126
Observed,Finland,Governance Index,FIN,2013,0.933602368
Observed,Finland,Governance Index,FIN,2014,0.928597218
Observed,Finland,Governance Index,FIN,2015,0.916034933
Observed,Finland,Governance Index|Control of Corruption,FIN,1996,0.939355577
Observed,Finland,Governance Index|Control of Corruption,FIN,1998,0.951385296
Observed,Finland,Governance Index|Control of Corruption,FIN,2000,0.993800201
Observed,Finland,Governance Index|Control of Corruption,FIN,2002,0.990641586
Observed,Finland,Governance Index|Control of Corruption,FIN,2003,0.992573847
Observed,Finland,Governance Index|Control of Corruption,FIN,2004,0.991961632
Observed,Finland,Governance Index|Control of Corruption,FIN,2005,0.966598853
Observed,Finland,Governance Index|Control of Corruption,FIN,2006,0.998843325
Observed,Finland,Governance Index|Control of Corruption,FIN,2007,0.983994976
Observed,Finland,Governance Index|Control of Corruption,FIN,2008,0.969407646
Observed,Finland,Governance Index|Control of Corruption,FIN,2009,0.949570576
Observed,Finland,Governance Index|Control of Corruption,FIN,2010,0.928503414
Observed,Finland,Governance Index|Control of Corruption,FIN,2011,0.937447164
Observed,Finland,Governance Index|Control of Corruption,FIN,2012,0.945898713
Observed,Finland,Governance Index|Control of Corruption,FIN,2013,0.938261656
Observed,Finland,Governance Index|Control of Corruption,FIN,2014,0.929883193
Observed,Finland,Governance Index|Control of Corruption,FIN,2015,0.955126068
Observed,Finland,Governance Index|Government Effectiveness,FIN,1996,0.855152672
Observed,Finland,Governance Index|Government Effectiveness,FIN,1998,0.915768562
Observed,Finland,Governance Index|Government Effectiveness,FIN,2000,0.935121785
Observed,Finland,Governance Index|Government Effectiveness,FIN,2002,0.943963995
Observed,Finland,Governance Index|Government Effectiveness,FIN,2003,0.964219114
Observed,Finland,Governance Index|Government Effectiveness,FIN,2004,0.945645992
Observed,Finland,Governance Index|Government Effectiveness,FIN,2005,0.937420179
Observed,Finland,Governance Index|Government Effectiveness,FIN,2006,0.945708902
Observed,Finland,Governance Index|Government Effectiveness,FIN,2007,0.90596984
Observed,Finland,Governance Index|Government Effectiveness,FIN,2008,0.921443658
Observed,Finland,Governance Index|Government Effectiveness,FIN,2009,0.957700812
Observed,Finland,Governance Index|Government Effectiveness,FIN,2010,0.957757951
Observed,Finland,Governance Index|Government Effectiveness,FIN,2011,0.960158253
Observed,Finland,Governance Index|Government Effectiveness,FIN,2012,0.955955032
Observed,Finland,Governance Index|Government Effectiveness,FIN,2013,0.946558122
Observed,Finland,Governance Index|Government Effectiveness,FIN,2014,0.910749516
Observed,Finland,Governance Index|Government Effectiveness,FIN,2015,0.873118612
Observed,France,Governance Index,FRA,1996,0.796015215
Observed,France,Governance Index,FRA,1998,0.790020016
Observed,France,Governance Index,FRA,2000,0.803993324
Observed,France,Governance Index,FRA,2002,0.792409802
Observed,France,Governance Index,FRA,2003,0.78833282
Observed,France,Governance Index,FRA,2004,0.810358605
Observed,France,Governance Index,FRA,2005,0.810580332
Observed,France,Governance Index,FRA,2006,0.813727747
Observed,France,Governance Index,FRA,2007,0.807160221
Observed,France,Governance Index,FRA,2008,0.811143866
Observed,France,Governance Index,FRA,2009,0.801146954
Observed,France,Governance Index,FRA,2010,0.809783995
Observed,France,Governance Index,FRA,2011,0.798430084
Observed,France,Governance Index,FRA,2012,0.795265503
Observed,France,Governance Index,FRA,2013,0.79103815
Observed,France,Governance Index,FRA,2014,0.782112814
Observed,France,Governance Index,FRA,2015,0.775883117
Observed,France,Governance Index|Control of Corruption,FRA,1996,0.718215115
Observed,France,Governance Index|Control of Corruption,FRA,1998,0.752007078
Observed,France,Governance Index|Control of Corruption,FRA,2000,0.746068491
Observed,France,Governance Index|Control of Corruption,FRA,2002,0.713821821
Observed,France,Governance Index|Control of Corruption,FRA,2003,0.741663245
Observed,France,Governance Index|Control of Corruption,FRA,2004,0.737349713
Observed,France,Governance Index|Control of Corruption,FRA,2005,0.745590935
Observed,France,Governance Index|Control of Corruption,FRA,2006,0.768072686
Observed,France,Governance Index|Control of Corruption,FRA,2007,0.768275897
Observed,France,Governance Index|Control of Corruption,FRA,2008,0.755096811
Observed,France,Governance Index|Control of Corruption,FRA,2009,0.762198942
Observed,France,Governance Index|Control of Corruption,FRA,2010,0.76868416
Observed,France,Governance Index|Control of Corruption,FRA,2011,0.783899311
Observed,France,Governance Index|Control of Corruption,FRA,2012,0.76624302
Observed,France,Governance Index|Control of Corruption,FRA,2013,0.737153234
Observed,France,Governance Index|Control of Corruption,FRA,2014,0.733723845
Observed,France,Governance Index|Control of Corruption,FRA,2015,0.73163901
Observed,France,Governance Index|Government Effectiveness,FRA,1996,0.758895662
Observed,France,Governance Index|Government Effectiveness,FRA,1998,0.812128727
Observed,France,Governance Index|Government Effectiveness,FRA,2000,0.852461778
Observed,France,Governance Index|Government Effectiveness,FRA,2002,0.830212607
Observed,France,Governance Index|Government Effectiveness,FRA,2003,0.853051037
Observed,France,Governance Index|Government Effectiveness,FRA,2004,0.865727008
Observed,France,Governance Index|Government Effectiveness,FRA,2005,0.844274624
Observed,France,Governance Index|Government Effectiveness,FRA,2006,0.836396396
Observed,France,Governance Index|Government Effectiveness,FRA,2007,0.803487351
Observed,France,Governance Index|Government Effectiveness,FRA,2008,0.826245724
Observed,France,Governance Index|Government Effectiveness,FRA,2009,0.805508007
Observed,France,Governance Index|Government Effectiveness,FRA,2010,0.795198822
Observed,France,Governance Index|Government Effectiveness,FRA,2011,0.780722478
Observed,France,Governance Index|Government Effectiveness,FRA,2012,0.776884521
Observed,France,Governance Index|Government Effectiveness,FRA,2013,0.8056818
Observed,France,Governance Index|Government Effectiveness,FRA,2014,0.78967928
Observed,France,Governance Index|Government Effectiveness,FRA,2015,0.796572475
Observed,Gabon,Governance Index,GAB,1996,0.459608325
Observed,Gabon,Governance Index,GAB,1998,0.469538774
Observed,Gabon,Governance Index,GAB,2000,0.479502438
Observed,Gabon,Governance Index,GAB,2002,0.480057993
Observed,Gabon,Governance Index,GAB,2003,0.462684168
Observed,Gabon,Governance Index,GAB,2004,0.424788342
Observed,Gabon,Governance Index,GAB,2005,0.438759048
Observed,Gabon,Governance Index,GAB,2006,0.400898587
Observed,Gabon,Governance Index,GAB,2007,0.400756191
Observed,Gabon,Governance Index,GAB,2008,0.397494395
Observed,Gabon,Governance Index,GAB,2009,0.398613018
Observed,Gabon,Governance Index,GAB,2010,0.414310719
Observed,Gabon,Governance Index,GAB,2011,0.41590322
Observed,Gabon,Governance Index,GAB,2012,0.416323351
Observed,Gabon,Governance Index,GAB,2013,0.417468798
Observed,Gabon,Governance Index,GAB,2014,0.412610701
Observed,Gabon,Governance Index,GAB,2015,0.401916817
Observed,Gabon,Governance Index|Control of Corruption,GAB,1996,0.176628138
Observed,Gabon,Governance Index|Control of Corruption,GAB,1998,0.208931243
Observed,Gabon,Governance Index|Control of Corruption,GAB,2000,0.266714861
Observed,Gabon,Governance Index|Control of Corruption,GAB,2002,0.294551861
Observed,Gabon,Governance Index|Control of Corruption,GAB,2003,0.285044391
Observed,Gabon,Governance Index|Control of Corruption,GAB,2004,0.235590274
Observed,Gabon,Governance Index|Control of Corruption,GAB,2005,0.276038903
Observed,Gabon,Governance Index|Control of Corruption,GAB,2006,0.206503786
Observed,Gabon,Governance Index|Control of Corruption,GAB,2007,0.185649479
Observed,Gabon,Governance Index|Control of Corruption,GAB,2008,0.18202471
Observed,Gabon,Governance Index|Control of Corruption,GAB,2009,0.199527356
Observed,Gabon,Governance Index|Control of Corruption,GAB,2010,0.230840427
Observed,Gabon,Governance Index|Control of Corruption,GAB,2011,0.225889883
Observed,Gabon,Governance Index|Control of Corruption,GAB,2012,0.2694129
Observed,Gabon,Governance Index|Control of Corruption,GAB,2013,0.279105598
Observed,Gabon,Governance Index|Control of Corruption,GAB,2014,0.27129984
Observed,Gabon,Governance Index|Control of Corruption,GAB,2015,0.266108168
Observed,Gabon,Governance Index|Government Effectiveness,GAB,1996,0.463697394
Observed,Gabon,Governance Index|Government Effectiveness,GAB,1998,0.39826053
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2000,0.387998491
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2002,0.434555014
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2003,0.414390004
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2004,0.344911078
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2005,0.338452255
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2006,0.344923459
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2007,0.343368811
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2008,0.337747336
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2009,0.352931376
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2010,0.347125013
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2011,0.342468261
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2012,0.320134013
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2013,0.33518407
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2014,0.3731624
Observed,Gabon,Governance Index|Government Effectiveness,GAB,2015,0.354974817
Observed,Gambia,Governance Index,GMB,1996,0.43898839
Observed,Gambia,Governance Index,GMB,1998,0.473430153
Observed,Gambia,Governance Index,GMB,2000,0.462633873
Observed,Gambia,Governance Index,GMB,2002,0.466937745
Observed,Gambia,Governance Index,GMB,2003,0.487335265
Observed,Gambia,Governance Index,GMB,2004,0.44285819
Observed,Gambia,Governance Index,GMB,2005,0.417974279
Observed,Gambia,Governance Index,GMB,2006,0.421804354
Observed,Gambia,Governance Index,GMB,2007,0.430489994
Observed,Gambia,Governance Index,GMB,2008,0.422080252
Observed,Gambia,Governance Index,GMB,2009,0.424879215
Observed,Gambia,Governance Index,GMB,2010,0.415758547
Observed,Gambia,Governance Index,GMB,2011,0.418019827
Observed,Gambia,Governance Index,GMB,2012,0.413849786
Observed,Gambia,Governance Index,GMB,2013,0.398143283
Observed,Gambia,Governance Index,GMB,2014,0.390903194
Observed,Gambia,Governance Index,GMB,2015,0.374760933
Observed,Gambia,Governance Index|Control of Corruption,GMB,1996,0.344462021
Observed,Gambia,Governance Index|Control of Corruption,GMB,1998,0.327668696
Observed,Gambia,Governance Index|Control of Corruption,GMB,2000,0.341454028
Observed,Gambia,Governance Index|Control of Corruption,GMB,2002,0.32908387
Observed,Gambia,Governance Index|Control of Corruption,GMB,2003,0.364459859
Observed,Gambia,Governance Index|Control of Corruption,GMB,2004,0.28981218
Observed,Gambia,Governance Index|Control of Corruption,GMB,2005,0.268017707
Observed,Gambia,Governance Index|Control of Corruption,GMB,2006,0.264330128
Observed,Gambia,Governance Index|Control of Corruption,GMB,2007,0.262804989
Observed,Gambia,Governance Index|Control of Corruption,GMB,2008,0.260558597
Observed,Gambia,Governance Index|Control of Corruption,GMB,2009,0.298497369
Observed,Gambia,Governance Index|Control of Corruption,GMB,2010,0.293674258
Observed,Gambia,Governance Index|Control of Corruption,GMB,2011,0.313382371
Observed,Gambia,Governance Index|Control of Corruption,GMB,2012,0.2821338
Observed,Gambia,Governance Index|Control of Corruption,GMB,2013,0.270192594
Observed,Gambia,Governance Index|Control of Corruption,GMB,2014,0.270791511
Observed,Gambia,Governance Index|Control of Corruption,GMB,2015,0.253187369
Observed,Gambia,Governance Index|Government Effectiveness,GMB,1996,0.378265238
Observed,Gambia,Governance Index|Government Effectiveness,GMB,1998,0.41234723
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2000,0.408162906
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2002,0.3752076
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2003,0.406847611
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2004,0.39214917
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2005,0.35863127
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2006,0.366857543
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2007,0.387370986
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2008,0.356849341
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2009,0.367522227
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2010,0.36611336
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2011,0.380555532
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2012,0.399963153
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2013,0.360708871
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2014,0.367927957
Observed,Gambia,Governance Index|Government Effectiveness,GMB,2015,0.320410259
Observed,Georgia,Governance Index,GEO,1996,0.314163505
Observed,Georgia,Governance Index,GEO,1998,0.352284069
Observed,Georgia,Governance Index,GEO,2000,0.392184332
Observed,Georgia,Governance Index,GEO,2002,0.339947774
Observed,Georgia,Governance Index,GEO,2003,0.394806651
Observed,Georgia,Governance Index,GEO,2004,0.430852912
Observed,Georgia,Governance Index,GEO,2005,0.440302499
Observed,Georgia,Governance Index,GEO,2006,0.474336806
Observed,Georgia,Governance Index,GEO,2007,0.502911039
Observed,Georgia,Governance Index,GEO,2008,0.509757615
Observed,Georgia,Governance Index,GEO,2009,0.512908375
Observed,Georgia,Governance Index,GEO,2010,0.530683463
Observed,Georgia,Governance Index,GEO,2011,0.550084285
Observed,Georgia,Governance Index,GEO,2012,0.574734154
Observed,Georgia,Governance Index,GEO,2013,0.591383946
Observed,Georgia,Governance Index,GEO,2014,0.622982405
Observed,Georgia,Governance Index,GEO,2015,0.61352344
Observed,Georgia,Governance Index|Control of Corruption,GEO,1996,0.078698646
Observed,Georgia,Governance Index|Control of Corruption,GEO,1998,0.208785566
Observed,Georgia,Governance Index|Control of Corruption,GEO,2000,0.198340705
Observed,Georgia,Governance Index|Control of Corruption,GEO,2002,0.146299359
Observed,Georgia,Governance Index|Control of Corruption,GEO,2003,0.270293814
Observed,Georgia,Governance Index|Control of Corruption,GEO,2004,0.322676636
Observed,Georgia,Governance Index|Control of Corruption,GEO,2005,0.381054469
Observed,Georgia,Governance Index|Control of Corruption,GEO,2006,0.440940535
Observed,Georgia,Governance Index|Control of Corruption,GEO,2007,0.399694297
Observed,Georgia,Governance Index|Control of Corruption,GEO,2008,0.40572506
Observed,Georgia,Governance Index|Control of Corruption,GEO,2009,0.402131458
Observed,Georgia,Governance Index|Control of Corruption,GEO,2010,0.432541802
Observed,Georgia,Governance Index|Control of Corruption,GEO,2011,0.457988704
Observed,Georgia,Governance Index|Control of Corruption,GEO,2012,0.523193656
Observed,Georgia,Governance Index|Control of Corruption,GEO,2013,0.538858764
Observed,Georgia,Governance Index|Control of Corruption,GEO,2014,0.611845024
Observed,Georgia,Governance Index|Control of Corruption,GEO,2015,0.587346564
Observed,Georgia,Governance Index|Government Effectiveness,GEO,1996,0.374633111
Observed,Georgia,Governance Index|Government Effectiveness,GEO,1998,0.386244307
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2000,0.372304061
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2002,0.342275734
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2003,0.422942368
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2004,0.394880142
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2005,0.415919697
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2006,0.454474184
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2007,0.526708825
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2008,0.564578959
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2009,0.562667893
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2010,0.567130396
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2011,0.616852814
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2012,0.627467312
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2013,0.623271123
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2014,0.603735444
Observed,Georgia,Governance Index|Government Effectiveness,GEO,2015,0.586543656
Observed,Germany,Governance Index,DEU,1996,0.869834942
Observed,Germany,Governance Index,DEU,1998,0.873154576
Observed,Germany,Governance Index,DEU,2000,0.879062818
Observed,Germany,Governance Index,DEU,2002,0.873079842
Observed,Germany,Governance Index,DEU,2003,0.84553512
Observed,Germany,Governance Index,DEU,2004,0.847423398
Observed,Germany,Governance Index,DEU,2005,0.858513624
Observed,Germany,Governance Index,DEU,2006,0.865715515
Observed,Germany,Governance Index,DEU,2007,0.861781134
Observed,Germany,Governance Index,DEU,2008,0.851969971
Observed,Germany,Governance Index,DEU,2009,0.848785251
Observed,Germany,Governance Index,DEU,2010,0.846768388
Observed,Germany,Governance Index,DEU,2011,0.84731414
