Scenario,Country,Variable,ISO,Year,Value
Observed,Nepal,Governance Index|Government Effectiveness,NPL,2011,0.320594649
Observed,Nepal,Governance Index|Government Effectiveness,NPL,2012,0.304290006
Observed,Nepal,Governance Index|Government Effectiveness,NPL,2013,0.315771659
Observed,Nepal,Governance Index|Government Effectiveness,NPL,2014,0.330973112
Observed,Nepal,Governance Index|Government Effectiveness,NPL,2015,0.289857341
Observed,Netherlands,Governance Index,NLD,1996,0.916007286
Observed,Netherlands,Governance Index,NLD,1998,0.931776826
Observed,Netherlands,Governance Index,NLD,2000,0.943488844
Observed,Netherlands,Governance Index,NLD,2002,0.91148289
Observed,Netherlands,Governance Index,NLD,2003,0.903578399
Observed,Netherlands,Governance Index,NLD,2004,0.907462487
Observed,Netherlands,Governance Index,NLD,2005,0.895311987
Observed,Netherlands,Governance Index,NLD,2006,0.886933516
Observed,Netherlands,Governance Index,NLD,2007,0.888990228
Observed,Netherlands,Governance Index,NLD,2008,0.885272646
Observed,Netherlands,Governance Index,NLD,2009,0.888462069
Observed,Netherlands,Governance Index,NLD,2010,0.889026627
Observed,Netherlands,Governance Index,NLD,2011,0.901920181
Observed,Netherlands,Governance Index,NLD,2012,0.90715061
Observed,Netherlands,Governance Index,NLD,2013,0.900126638
Observed,Netherlands,Governance Index,NLD,2014,0.900310772
Observed,Netherlands,Governance Index,NLD,2015,0.893293484
Observed,Netherlands,Governance Index|Control of Corruption,NLD,1996,0.910550962
Observed,Netherlands,Governance Index|Control of Corruption,NLD,1998,0.925534492
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2000,0.939300075
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2002,0.919957459
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2003,0.90374708
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2004,0.891271347
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2005,0.884892104
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2006,0.903309391
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2007,0.930842537
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2008,0.918926183
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2009,0.922634149
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2010,0.924809021
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2011,0.919472182
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2012,0.918779627
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2013,0.902277566
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2014,0.889483883
Observed,Netherlands,Governance Index|Control of Corruption,NLD,2015,0.865002087
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,1996,0.899490778
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,1998,0.927117785
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2000,0.925366038
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2002,0.910402537
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2003,0.915239182
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2004,0.929922811
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2005,0.899437157
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2006,0.868116349
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2007,0.855831422
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2008,0.849295489
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2009,0.858149364
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2010,0.856041617
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2011,0.868153164
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2012,0.873137699
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2013,0.867148268
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2014,0.87389185
Observed,Netherlands,Governance Index|Government Effectiveness,NLD,2015,0.877085301
Observed,New Zealand,Governance Index,NZL,1996,0.915903519
Observed,New Zealand,Governance Index,NZL,1998,0.919163762
Observed,New Zealand,Governance Index,NZL,2000,0.913718807
Observed,New Zealand,Governance Index,NZL,2002,0.90628006
Observed,New Zealand,Governance Index,NZL,2003,0.915184891
Observed,New Zealand,Governance Index,NZL,2004,0.934604786
Observed,New Zealand,Governance Index,NZL,2005,0.906939135
Observed,New Zealand,Governance Index,NZL,2006,0.901790711
Observed,New Zealand,Governance Index,NZL,2007,0.904899275
Observed,New Zealand,Governance Index,NZL,2008,0.90581296
Observed,New Zealand,Governance Index,NZL,2009,0.915078608
Observed,New Zealand,Governance Index,NZL,2010,0.915685344
Observed,New Zealand,Governance Index,NZL,2011,0.930068959
Observed,New Zealand,Governance Index,NZL,2012,0.924765858
Observed,New Zealand,Governance Index,NZL,2013,0.925512889
Observed,New Zealand,Governance Index,NZL,2014,0.933879504
Observed,New Zealand,Governance Index,NZL,2015,0.934908967
Observed,New Zealand,Governance Index|Control of Corruption,NZL,1996,0.917084701
Observed,New Zealand,Governance Index|Control of Corruption,NZL,1998,0.939357994
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2000,0.949704822
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2002,0.965617693
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2003,0.971554714
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2004,0.978529879
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2005,0.938105429
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2006,0.968454292
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2007,0.967404058
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2008,0.964009261
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2009,0.981838127
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2010,0.969555741
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2011,0.960246618
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2012,0.964588395
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2013,0.970444143
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2014,0.950053765
Observed,New Zealand,Governance Index|Control of Corruption,NZL,2015,0.9551969
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,1996,0.864667739
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,1998,0.848711468
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2000,0.841892753
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2002,0.857885183
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2003,0.875749046
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2004,0.903325631
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2005,0.859506307
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2006,0.827257483
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2007,0.842809588
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2008,0.845609181
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2009,0.880958158
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2010,0.873808786
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2011,0.886191207
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2012,0.870616571
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2013,0.86182665
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2014,0.897278868
Observed,New Zealand,Governance Index|Government Effectiveness,NZL,2015,0.887638732
Observed,Nicaragua,Governance Index,NIC,1996,0.447844123
Observed,Nicaragua,Governance Index,NIC,1998,0.447269055
Observed,Nicaragua,Governance Index,NIC,2000,0.433289313
Observed,Nicaragua,Governance Index,NIC,2002,0.449360147
Observed,Nicaragua,Governance Index,NIC,2003,0.458303355
Observed,Nicaragua,Governance Index,NIC,2004,0.447315387
Observed,Nicaragua,Governance Index,NIC,2005,0.427608723
Observed,Nicaragua,Governance Index,NIC,2006,0.423169654
Observed,Nicaragua,Governance Index,NIC,2007,0.419530907
Observed,Nicaragua,Governance Index,NIC,2008,0.411976846
Observed,Nicaragua,Governance Index,NIC,2009,0.405902976
Observed,Nicaragua,Governance Index,NIC,2010,0.400709542
Observed,Nicaragua,Governance Index,NIC,2011,0.408726753
Observed,Nicaragua,Governance Index,NIC,2012,0.407532626
Observed,Nicaragua,Governance Index,NIC,2013,0.420106601
Observed,Nicaragua,Governance Index,NIC,2014,0.418007765
Observed,Nicaragua,Governance Index,NIC,2015,0.415544018
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,1996,0.300589677
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,1998,0.226595035
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2000,0.198038581
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2002,0.319694834
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2003,0.320167129
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2004,0.339568365
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2005,0.290431292
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2006,0.275553475
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2007,0.254360049
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2008,0.254985892
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2009,0.263613904
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2010,0.257192609
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2011,0.263240906
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2012,0.25218181
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2013,0.261086105
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2014,0.226657927
Observed,Nicaragua,Governance Index|Control of Corruption,NIC,2015,0.225976308
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,1996,0.388206079
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,1998,0.378797941
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2000,0.377417849
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2002,0.348293188
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2003,0.368142566
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2004,0.355217292
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2005,0.338027281
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2006,0.325809339
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2007,0.313533689
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2008,0.319855074
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2009,0.308477646
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2010,0.308460391
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2011,0.320829449
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2012,0.322140785
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2013,0.338064969
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2014,0.333747713
Observed,Nicaragua,Governance Index|Government Effectiveness,NIC,2015,0.338229145
Observed,Niger,Governance Index,NER,1996,0.346611597
Observed,Niger,Governance Index,NER,1998,0.35988115
Observed,Niger,Governance Index,NER,2000,0.421051196
Observed,Niger,Governance Index,NER,2002,0.412033588
Observed,Niger,Governance Index,NER,2003,0.433765448
Observed,Niger,Governance Index,NER,2004,0.416058307
Observed,Niger,Governance Index,NER,2005,0.416647855
Observed,Niger,Governance Index,NER,2006,0.419369926
Observed,Niger,Governance Index,NER,2007,0.413495879
Observed,Niger,Governance Index,NER,2008,0.407906647
Observed,Niger,Governance Index,NER,2009,0.391195866
Observed,Niger,Governance Index,NER,2010,0.390260828
Observed,Niger,Governance Index,NER,2011,0.421083537
Observed,Niger,Governance Index,NER,2012,0.397623619
Observed,Niger,Governance Index,NER,2013,0.391783775
Observed,Niger,Governance Index,NER,2014,0.394061773
Observed,Niger,Governance Index,NER,2015,0.403568393
Observed,Niger,Governance Index|Control of Corruption,NER,1996,0.231203602
Observed,Niger,Governance Index|Control of Corruption,NER,1998,0.205587674
Observed,Niger,Governance Index|Control of Corruption,NER,2000,0.227382889
Observed,Niger,Governance Index|Control of Corruption,NER,2002,0.201470347
Observed,Niger,Governance Index|Control of Corruption,NER,2003,0.217175157
Observed,Niger,Governance Index|Control of Corruption,NER,2004,0.240738204
Observed,Niger,Governance Index|Control of Corruption,NER,2005,0.26524488
Observed,Niger,Governance Index|Control of Corruption,NER,2006,0.235311684
Observed,Niger,Governance Index|Control of Corruption,NER,2007,0.257408527
Observed,Niger,Governance Index|Control of Corruption,NER,2008,0.264736564
Observed,Niger,Governance Index|Control of Corruption,NER,2009,0.290048142
Observed,Niger,Governance Index|Control of Corruption,NER,2010,0.278336125
Observed,Niger,Governance Index|Control of Corruption,NER,2011,0.283262504
Observed,Niger,Governance Index|Control of Corruption,NER,2012,0.28280054
Observed,Niger,Governance Index|Control of Corruption,NER,2013,0.289866348
Observed,Niger,Governance Index|Control of Corruption,NER,2014,0.272399214
Observed,Niger,Governance Index|Control of Corruption,NER,2015,0.282818633
Observed,Niger,Governance Index|Government Effectiveness,NER,1996,0.266328641
Observed,Niger,Governance Index|Government Effectiveness,NER,1998,0.294581091
Observed,Niger,Governance Index|Government Effectiveness,NER,2000,0.29206411
Observed,Niger,Governance Index|Government Effectiveness,NER,2002,0.335710843
Observed,Niger,Governance Index|Government Effectiveness,NER,2003,0.367673355
Observed,Niger,Governance Index|Government Effectiveness,NER,2004,0.369550232
Observed,Niger,Governance Index|Government Effectiveness,NER,2005,0.347062285
Observed,Niger,Governance Index|Government Effectiveness,NER,2006,0.345877534
Observed,Niger,Governance Index|Government Effectiveness,NER,2007,0.346328094
Observed,Niger,Governance Index|Government Effectiveness,NER,2008,0.361966137
Observed,Niger,Governance Index|Government Effectiveness,NER,2009,0.371528532
Observed,Niger,Governance Index|Government Effectiveness,NER,2010,0.370087761
Observed,Niger,Governance Index|Government Effectiveness,NER,2011,0.377559665
Observed,Niger,Governance Index|Government Effectiveness,NER,2012,0.365330228
Observed,Niger,Governance Index|Government Effectiveness,NER,2013,0.357545456
Observed,Niger,Governance Index|Government Effectiveness,NER,2014,0.362578909
Observed,Niger,Governance Index|Government Effectiveness,NER,2015,0.380929358
Observed,Nigeria,Governance Index,NGA,1996,0.284518649
Observed,Nigeria,Governance Index,NGA,1998,0.314686898
Observed,Nigeria,Governance Index,NGA,2000,0.327047933
Observed,Nigeria,Governance Index,NGA,2002,0.278321629
Observed,Nigeria,Governance Index,NGA,2003,0.280315721
Observed,Nigeria,Governance Index,NGA,2004,0.269545075
Observed,Nigeria,Governance Index,NGA,2005,0.299941542
Observed,Nigeria,Governance Index,NGA,2006,0.301991937
Observed,Nigeria,Governance Index,NGA,2007,0.298287158
Observed,Nigeria,Governance Index,NGA,2008,0.316378489
Observed,Nigeria,Governance Index,NGA,2009,0.291973117
Observed,Nigeria,Governance Index,NGA,2010,0.289536479
Observed,Nigeria,Governance Index,NGA,2011,0.298465772
Observed,Nigeria,Governance Index,NGA,2012,0.300012095
Observed,Nigeria,Governance Index,NGA,2013,0.29993522
Observed,Nigeria,Governance Index,NGA,2014,0.291246864
Observed,Nigeria,Governance Index,NGA,2015,0.323502378
Observed,Nigeria,Governance Index|Control of Corruption,NGA,1996,0.156660969
Observed,Nigeria,Governance Index|Control of Corruption,NGA,1998,0.163865063
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2000,0.149821589
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2002,0.100832582
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2003,0.11677106
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2004,0.121439909
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2005,0.163641135
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2006,0.17172863
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2007,0.188007945
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2008,0.225143476
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2009,0.192910777
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2010,0.188950171
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2011,0.160356763
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2012,0.161243132
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2013,0.149227233
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2014,0.136909375
Observed,Nigeria,Governance Index|Control of Corruption,NGA,2015,0.180929113
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,1996,0.316305999
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,1998,0.277096802
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2000,0.308092094
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2002,0.295311596
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2003,0.309602555
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2004,0.313102131
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2005,0.322586591
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2006,0.306595082
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2007,0.292055161
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2008,0.305482349
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2009,0.257102274
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2010,0.267173883
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2011,0.281203911
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2012,0.301486969
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2013,0.302389593
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2014,0.262926256
Observed,Nigeria,Governance Index|Government Effectiveness,NGA,2015,0.308364157
Observed,North Macedonia,Governance Index,MKD,1996,0.43745923
Observed,North Macedonia,Governance Index,MKD,1998,0.44905649
Observed,North Macedonia,Governance Index,MKD,2000,0.429803244
Observed,North Macedonia,Governance Index,MKD,2002,0.422552331
Observed,North Macedonia,Governance Index,MKD,2003,0.44383663
Observed,North Macedonia,Governance Index,MKD,2004,0.467572137
Observed,North Macedonia,Governance Index,MKD,2005,0.448048039
Observed,North Macedonia,Governance Index,MKD,2006,0.481592546
Observed,North Macedonia,Governance Index,MKD,2007,0.501702115
Observed,North Macedonia,Governance Index,MKD,2008,0.522165645
Observed,North Macedonia,Governance Index,MKD,2009,0.527530816
Observed,North Macedonia,Governance Index,MKD,2010,0.520007547
Observed,North Macedonia,Governance Index,MKD,2011,0.510564573
Observed,North Macedonia,Governance Index,MKD,2012,0.519827803
Observed,North Macedonia,Governance Index,MKD,2013,0.521473948
Observed,North Macedonia,Governance Index,MKD,2014,0.556852312
Observed,North Macedonia,Governance Index,MKD,2015,0.522064705
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,1996,0.289226424
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,1998,0.312122758
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2000,0.29272828
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2002,0.246243457
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2003,0.284151414
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2004,0.315367248
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2005,0.327255508
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2006,0.346062952
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2007,0.347949947
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2008,0.386533812
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2009,0.400324972
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2010,0.412059253
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2011,0.409750754
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2012,0.421277358
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2013,0.420242353
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2014,0.425627344
Observed,North Macedonia,Governance Index|Control of Corruption,MKD,2015,0.371687438
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,1996,0.373860625
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,1998,0.381318038
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2000,0.352013716
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2002,0.398671631
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2003,0.429222906
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2004,0.467044866
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2005,0.437351406
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2006,0.480873229
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2007,0.461141658
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2008,0.500350821
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2009,0.493799541
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2010,0.48591069
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2011,0.48230506
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2012,0.489943727
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2013,0.493467951
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2014,0.530999616
Observed,North Macedonia,Governance Index|Government Effectiveness,MKD,2015,0.528320185
Observed,Norway,Governance Index,NOR,1996,0.9140436
Observed,Norway,Governance Index,NOR,1998,0.915326119
Observed,Norway,Governance Index,NOR,2000,0.900300506
Observed,Norway,Governance Index,NOR,2002,0.904667927
Observed,Norway,Governance Index,NOR,2003,0.893695175
Observed,Norway,Governance Index,NOR,2004,0.907531152
Observed,Norway,Governance Index,NOR,2005,0.902547215
Observed,Norway,Governance Index,NOR,2006,0.895645336
Observed,Norway,Governance Index,NOR,2007,0.894553601
Observed,Norway,Governance Index,NOR,2008,0.891705845
Observed,Norway,Governance Index,NOR,2009,0.894864207
Observed,Norway,Governance Index,NOR,2010,0.905441982
Observed,Norway,Governance Index,NOR,2011,0.910339223
Observed,Norway,Governance Index,NOR,2012,0.921552716
Observed,Norway,Governance Index,NOR,2013,0.928199642
Observed,Norway,Governance Index,NOR,2014,0.915218899
Observed,Norway,Governance Index,NOR,2015,0.916563823
Observed,Norway,Governance Index|Control of Corruption,NOR,1996,0.923701693
Observed,Norway,Governance Index|Control of Corruption,NOR,1998,0.94260151
Observed,Norway,Governance Index|Control of Corruption,NOR,2000,0.935830489
Observed,Norway,Governance Index|Control of Corruption,NOR,2002,0.930916337
Observed,Norway,Governance Index|Control of Corruption,NOR,2003,0.907284861
Observed,Norway,Governance Index|Control of Corruption,NOR,2004,0.876755977
Observed,Norway,Governance Index|Control of Corruption,NOR,2005,0.893990267
Observed,Norway,Governance Index|Control of Corruption,NOR,2006,0.922487813
Observed,Norway,Governance Index|Control of Corruption,NOR,2007,0.889964984
Observed,Norway,Governance Index|Control of Corruption,NOR,2008,0.870107773
Observed,Norway,Governance Index|Control of Corruption,NOR,2009,0.890472983
Observed,Norway,Governance Index|Control of Corruption,NOR,2010,0.911314679
Observed,Norway,Governance Index|Control of Corruption,NOR,2011,0.92609214
Observed,Norway,Governance Index|Control of Corruption,NOR,2012,0.950773025
Observed,Norway,Governance Index|Control of Corruption,NOR,2013,0.959546425
Observed,Norway,Governance Index|Control of Corruption,NOR,2014,0.94389452
Observed,Norway,Governance Index|Control of Corruption,NOR,2015,0.947630786
Observed,Norway,Governance Index|Government Effectiveness,NOR,1996,0.901106372
Observed,Norway,Governance Index|Government Effectiveness,NOR,1998,0.907880536
Observed,Norway,Governance Index|Government Effectiveness,NOR,2000,0.890157289
Observed,Norway,Governance Index|Government Effectiveness,NOR,2002,0.889864539
Observed,Norway,Governance Index|Government Effectiveness,NOR,2003,0.890528204
Observed,Norway,Governance Index|Government Effectiveness,NOR,2004,0.927556219
Observed,Norway,Governance Index|Government Effectiveness,NOR,2005,0.883454015
Observed,Norway,Governance Index|Government Effectiveness,NOR,2006,0.886504644
Observed,Norway,Governance Index|Government Effectiveness,NOR,2007,0.916130067
Observed,Norway,Governance Index|Government Effectiveness,NOR,2008,0.878974656
Observed,Norway,Governance Index|Government Effectiveness,NOR,2009,0.878829069
Observed,Norway,Governance Index|Government Effectiveness,NOR,2010,0.886469041
Observed,Norway,Governance Index|Government Effectiveness,NOR,2011,0.8780528
Observed,Norway,Governance Index|Government Effectiveness,NOR,2012,0.892612911
Observed,Norway,Governance Index|Government Effectiveness,NOR,2013,0.887697568
Observed,Norway,Governance Index|Government Effectiveness,NOR,2014,0.876201134
Observed,Norway,Governance Index|Government Effectiveness,NOR,2015,0.883594605
Observed,Oman,Governance Index,OMN,1996,0.588529296
Observed,Oman,Governance Index,OMN,1998,0.586609146
Observed,Oman,Governance Index,OMN,2000,0.605039384
Observed,Oman,Governance Index,OMN,2002,0.624112503
Observed,Oman,Governance Index,OMN,2003,0.617481598
Observed,Oman,Governance Index,OMN,2004,0.627996333
Observed,Oman,Governance Index,OMN,2005,0.585002668
Observed,Oman,Governance Index,OMN,2006,0.571001432
Observed,Oman,Governance Index,OMN,2007,0.583232018
Observed,Oman,Governance Index,OMN,2008,0.600758296
Observed,Oman,Governance Index,OMN,2009,0.582290784
Observed,Oman,Governance Index,OMN,2010,0.572206723
Observed,Oman,Governance Index,OMN,2011,0.548468201
Observed,Oman,Governance Index,OMN,2012,0.560077445
Observed,Oman,Governance Index,OMN,2013,0.555736696
Observed,Oman,Governance Index,OMN,2014,0.576994469
Observed,Oman,Governance Index,OMN,2015,0.564021378
Observed,Oman,Governance Index|Control of Corruption,OMN,1996,0.526276033
Observed,Oman,Governance Index|Control of Corruption,OMN,1998,0.604967947
Observed,Oman,Governance Index|Control of Corruption,OMN,2000,0.614524187
Observed,Oman,Governance Index|Control of Corruption,OMN,2002,0.64612405
Observed,Oman,Governance Index|Control of Corruption,OMN,2003,0.566727121
Observed,Oman,Governance Index|Control of Corruption,OMN,2004,0.585913235
Observed,Oman,Governance Index|Control of Corruption,OMN,2005,0.521669465
Observed,Oman,Governance Index|Control of Corruption,OMN,2006,0.511876418
Observed,Oman,Governance Index|Control of Corruption,OMN,2007,0.5115627
Observed,Oman,Governance Index|Control of Corruption,OMN,2008,0.549494616
Observed,Oman,Governance Index|Control of Corruption,OMN,2009,0.507305953
Observed,Oman,Governance Index|Control of Corruption,OMN,2010,0.505316995
Observed,Oman,Governance Index|Control of Corruption,OMN,2011,0.46287274899999997
Observed,Oman,Governance Index|Control of Corruption,OMN,2012,0.472720696
Observed,Oman,Governance Index|Control of Corruption,OMN,2013,0.467469042
Observed,Oman,Governance Index|Control of Corruption,OMN,2014,0.502168725
Observed,Oman,Governance Index|Control of Corruption,OMN,2015,0.492688346
Observed,Oman,Governance Index|Government Effectiveness,OMN,1996,0.593610425
Observed,Oman,Governance Index|Government Effectiveness,OMN,1998,0.595632694
Observed,Oman,Governance Index|Government Effectiveness,OMN,2000,0.568679151
Observed,Oman,Governance Index|Government Effectiveness,OMN,2002,0.583924324
Observed,Oman,Governance Index|Government Effectiveness,OMN,2003,0.605676377
Observed,Oman,Governance Index|Government Effectiveness,OMN,2004,0.602687064
Observed,Oman,Governance Index|Government Effectiveness,OMN,2005,0.570583378
Observed,Oman,Governance Index|Government Effectiveness,OMN,2006,0.567741725
Observed,Oman,Governance Index|Government Effectiveness,OMN,2007,0.572461564
Observed,Oman,Governance Index|Government Effectiveness,OMN,2008,0.589559932
Observed,Oman,Governance Index|Government Effectiveness,OMN,2009,0.582317455
Observed,Oman,Governance Index|Government Effectiveness,OMN,2010,0.58108557
Observed,Oman,Governance Index|Government Effectiveness,OMN,2011,0.555322671
Observed,Oman,Governance Index|Government Effectiveness,OMN,2012,0.558032628
