Scenario,ISO,Country,Year,Technology,wacc_projection,Region,IncomeLevel
Netzero,EGY,Egypt,2040,Wind_Onshore,0.021335759426814,Middle East and North Africa,Lower middle income
Netzero,EGY,Egypt,2045,Wind_Onshore,0.0210234113375295,Middle East and North Africa,Lower middle income
Netzero,EGY,Egypt,2050,Wind_Onshore,0.0185968003204907,Middle East and North Africa,Lower middle income
Netzero,ESP,Spain,2025,Wind_Onshore,0.0477738366238917,Europe and Central Asia,High income
Netzero,ESP,Spain,2030,Wind_Onshore,0.0456545759840176,Europe and Central Asia,High income
Netzero,ESP,Spain,2035,Wind_Onshore,0.0457520203277214,Europe and Central Asia,High income
Netzero,ESP,Spain,2040,Wind_Onshore,0.0453539683134825,Europe and Central Asia,High income
Netzero,ESP,Spain,2045,Wind_Onshore,0.0450419295204156,Europe and Central Asia,High income
Netzero,ESP,Spain,2050,Wind_Onshore,0.0448168062448268,Europe and Central Asia,High income
Netzero,EST,Estonia,2025,Wind_Onshore,0.0312739045349609,Europe and Central Asia,High income
Netzero,EST,Estonia,2030,Wind_Onshore,0.0253382358524849,Europe and Central Asia,High income
Netzero,EST,Estonia,2035,Wind_Onshore,0.0264046947638808,Europe and Central Asia,High income
Netzero,EST,Estonia,2040,Wind_Onshore,0.0273972835068474,Europe and Central Asia,High income
Netzero,EST,Estonia,2045,Wind_Onshore,0.0281844774345717,Europe and Central Asia,High income
Netzero,EST,Estonia,2050,Wind_Onshore,0.0281260923240733,Europe and Central Asia,High income
Netzero,FIN,Finland,2025,Wind_Onshore,0.0356321344255219,Europe and Central Asia,High income
Netzero,FIN,Finland,2030,Wind_Onshore,0.0337529691102445,Europe and Central Asia,High income
Netzero,FIN,Finland,2035,Wind_Onshore,0.0330156791133668,Europe and Central Asia,High income
Netzero,FIN,Finland,2040,Wind_Onshore,0.0328013343083266,Europe and Central Asia,High income
Netzero,FIN,Finland,2045,Wind_Onshore,0.0333301887815052,Europe and Central Asia,High income
Netzero,FIN,Finland,2050,Wind_Onshore,0.0329854273139298,Europe and Central Asia,High income
Netzero,FRA,France,2025,Wind_Onshore,0.0262404503883483,Europe and Central Asia,High income
Netzero,FRA,France,2030,Wind_Onshore,0.0259105726855008,Europe and Central Asia,High income
Netzero,FRA,France,2035,Wind_Onshore,0.0260179543541039,Europe and Central Asia,High income
Netzero,FRA,France,2040,Wind_Onshore,0.0262791871412884,Europe and Central Asia,High income
Netzero,FRA,France,2045,Wind_Onshore,0.0264618511373369,Europe and Central Asia,High income
Netzero,FRA,France,2050,Wind_Onshore,0.0261233338117988,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2025,Wind_Onshore,0.0183945671270868,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2030,Wind_Onshore,0.0136338431482086,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2035,Wind_Onshore,0.0125188983109008,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2040,Wind_Onshore,0.0097578168991798,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2045,Wind_Onshore,0.0092559044878958,Europe and Central Asia,High income
Netzero,GBR,United Kingdom,2050,Wind_Onshore,0.0060974124838386,Europe and Central Asia,High income
Netzero,GRC,Greece,2025,Wind_Onshore,0.0398402416136399,Europe and Central Asia,High income
Netzero,GRC,Greece,2030,Wind_Onshore,0.046751955040141,Europe and Central Asia,High income
Netzero,GRC,Greece,2035,Wind_Onshore,0.0501231189347429,Europe and Central Asia,High income
Netzero,GRC,Greece,2040,Wind_Onshore,0.0510969018067779,Europe and Central Asia,High income
Netzero,GRC,Greece,2045,Wind_Onshore,0.0515515665145886,Europe and Central Asia,High income
Netzero,GRC,Greece,2050,Wind_Onshore,0.0512812884492137,Europe and Central Asia,High income
Netzero,HKG,Hong Kong,2025,Wind_Onshore,0.0205960455412965,East Asia and Pacific,High income
Netzero,HKG,Hong Kong,2030,Wind_Onshore,0.0183856738425126,East Asia and Pacific,High income
Netzero,HKG,Hong Kong,2035,Wind_Onshore,0.0192065192407446,East Asia and Pacific,High income
Netzero,HKG,Hong Kong,2040,Wind_Onshore,0.0186266544773269,East Asia and Pacific,High income
Netzero,HKG,Hong Kong,2045,Wind_Onshore,0.0186726531329054,East Asia and Pacific,High income
Netzero,HKG,Hong Kong,2050,Wind_Onshore,0.0182751473848374,East Asia and Pacific,High income
Netzero,HRV,Croatia,2025,Wind_Onshore,0.0280464750101214,Europe and Central Asia,High income
Netzero,HRV,Croatia,2030,Wind_Onshore,0.0265606294732275,Europe and Central Asia,High income
Netzero,HRV,Croatia,2035,Wind_Onshore,0.028843948293038,Europe and Central Asia,High income
Netzero,HRV,Croatia,2040,Wind_Onshore,0.0286202835202366,Europe and Central Asia,High income
Netzero,HRV,Croatia,2045,Wind_Onshore,0.0294342799335856,Europe and Central Asia,High income
Netzero,HRV,Croatia,2050,Wind_Onshore,0.0294938274914821,Europe and Central Asia,High income
Netzero,HUN,Hungary,2025,Wind_Onshore,0.0296780434373708,Europe and Central Asia,High income
Netzero,HUN,Hungary,2030,Wind_Onshore,0.026040654441937,Europe and Central Asia,High income
Netzero,HUN,Hungary,2035,Wind_Onshore,0.0217457272733708,Europe and Central Asia,High income
Netzero,HUN,Hungary,2040,Wind_Onshore,0.0204009088320195,Europe and Central Asia,High income
Netzero,HUN,Hungary,2045,Wind_Onshore,0.0205839078164796,Europe and Central Asia,High income
Netzero,HUN,Hungary,2050,Wind_Onshore,0.0195477874461051,Europe and Central Asia,High income
Netzero,IDN,Indonesia,2025,Wind_Onshore,0.0190313094714007,East Asia and Pacific,Lower middle income
Netzero,IDN,Indonesia,2030,Wind_Onshore,0.0179289335773931,East Asia and Pacific,Lower middle income
Netzero,IDN,Indonesia,2035,Wind_Onshore,0.0144872517526061,East Asia and Pacific,Lower middle income
Netzero,IDN,Indonesia,2040,Wind_Onshore,0.0121050640732687,East Asia and Pacific,Lower middle income
Netzero,IDN,Indonesia,2045,Wind_Onshore,0.0109823285858969,East Asia and Pacific,Lower middle income
Netzero,IDN,Indonesia,2050,Wind_Onshore,0.0087839328109194,East Asia and Pacific,Lower middle income
Netzero,IND,India,2025,Wind_Onshore,0.0098727464399412,South Asia,Lower middle income
Netzero,IND,India,2030,Wind_Onshore,-0.0058214444843174,South Asia,Lower middle income
Netzero,IND,India,2035,Wind_Onshore,-0.0144776405673117,South Asia,Lower middle income
Netzero,IND,India,2040,Wind_Onshore,-0.0236053726793831,South Asia,Lower middle income
Netzero,IND,India,2045,Wind_Onshore,-0.0340025891662701,South Asia,Lower middle income
Netzero,IND,India,2050,Wind_Onshore,-0.0462824160027386,South Asia,Lower middle income
Netzero,IRL,Ireland,2025,Wind_Onshore,0.027130959743047,Europe and Central Asia,High income
Netzero,IRL,Ireland,2030,Wind_Onshore,0.0239137852798501,Europe and Central Asia,High income
Netzero,IRL,Ireland,2035,Wind_Onshore,0.020421970707857,Europe and Central Asia,High income
Netzero,IRL,Ireland,2040,Wind_Onshore,0.0189078543969397,Europe and Central Asia,High income
Netzero,IRL,Ireland,2045,Wind_Onshore,0.0188751531619309,Europe and Central Asia,High income
Netzero,IRL,Ireland,2050,Wind_Onshore,0.0177675131471425,Europe and Central Asia,High income
Netzero,ITA,Italy,2025,Wind_Onshore,0.029270795787805,Europe and Central Asia,High income
Netzero,ITA,Italy,2030,Wind_Onshore,0.0332873832162268,Europe and Central Asia,High income
Netzero,ITA,Italy,2035,Wind_Onshore,0.0361027138977836,Europe and Central Asia,High income
Netzero,ITA,Italy,2040,Wind_Onshore,0.038332624105899,Europe and Central Asia,High income
Netzero,ITA,Italy,2045,Wind_Onshore,0.0408227897217185,Europe and Central Asia,High income
Netzero,ITA,Italy,2050,Wind_Onshore,0.0438318803302258,Europe and Central Asia,High income
Netzero,JPN,Japan,2025,Wind_Onshore,-0.0025645400158373,East Asia and Pacific,High income
Netzero,JPN,Japan,2030,Wind_Onshore,0.0004914666400698,East Asia and Pacific,High income
Netzero,JPN,Japan,2035,Wind_Onshore,0.0027304701905645,East Asia and Pacific,High income
Netzero,JPN,Japan,2040,Wind_Onshore,0.0041650456565872,East Asia and Pacific,High income
Netzero,JPN,Japan,2045,Wind_Onshore,0.004929755504931,East Asia and Pacific,High income
Netzero,JPN,Japan,2050,Wind_Onshore,0.0043335421820394,East Asia and Pacific,High income
Netzero,KOR,South Korea,2025,Wind_Onshore,0.0114918620606151,East Asia and Pacific,High income
Netzero,KOR,South Korea,2030,Wind_Onshore,0.0102796315029617,East Asia and Pacific,High income
Netzero,KOR,South Korea,2035,Wind_Onshore,0.0077287583307382,East Asia and Pacific,High income
Netzero,KOR,South Korea,2040,Wind_Onshore,0.0086467406376187,East Asia and Pacific,High income
Netzero,KOR,South Korea,2045,Wind_Onshore,0.0095904718786493,East Asia and Pacific,High income
Netzero,KOR,South Korea,2050,Wind_Onshore,0.0105645366217633,East Asia and Pacific,High income
Netzero,LTU,Lithuania,2025,Wind_Onshore,0.0298215472948497,Europe and Central Asia,High income
Netzero,LTU,Lithuania,2030,Wind_Onshore,0.0280126760665161,Europe and Central Asia,High income
Netzero,LTU,Lithuania,2035,Wind_Onshore,0.0282359903143296,Europe and Central Asia,High income
Netzero,LTU,Lithuania,2040,Wind_Onshore,0.0296704036194671,Europe and Central Asia,High income
Netzero,LTU,Lithuania,2045,Wind_Onshore,0.0308453328460271,Europe and Central Asia,High income
Netzero,LTU,Lithuania,2050,Wind_Onshore,0.0307572824039884,Europe and Central Asia,High income
Netzero,LVA,Latvia,2025,Wind_Onshore,0.0295164084678988,Europe and Central Asia,High income
Netzero,LVA,Latvia,2030,Wind_Onshore,0.0303166800131477,Europe and Central Asia,High income
Netzero,LVA,Latvia,2035,Wind_Onshore,0.030432834410622,Europe and Central Asia,High income
Netzero,LVA,Latvia,2040,Wind_Onshore,0.0310620514398071,Europe and Central Asia,High income
Netzero,LVA,Latvia,2045,Wind_Onshore,0.0320793351527426,Europe and Central Asia,High income
Netzero,LVA,Latvia,2050,Wind_Onshore,0.031300672244981,Europe and Central Asia,High income
Netzero,MEX,Mexico,2025,Wind_Onshore,0.0124568559178551,Latin America and Caribbean,Upper middle income
Netzero,MEX,Mexico,2030,Wind_Onshore,0.0075827565204592,Latin America and Caribbean,Upper middle income
Netzero,MEX,Mexico,2035,Wind_Onshore,0.0059892807287758,Latin America and Caribbean,Upper middle income
Netzero,MEX,Mexico,2040,Wind_Onshore,0.0052676414562668,Latin America and Caribbean,Upper middle income
Netzero,MEX,Mexico,2045,Wind_Onshore,0.0050536896920544,Latin America and Caribbean,Upper middle income
Netzero,MEX,Mexico,2050,Wind_Onshore,0.0039091063752608,Latin America and Caribbean,Upper middle income
Netzero,MYS,Malaysia,2025,Wind_Onshore,0.0174612719194811,East Asia and Pacific,Upper middle income
Netzero,MYS,Malaysia,2030,Wind_Onshore,0.0154289144457107,East Asia and Pacific,Upper middle income
Netzero,MYS,Malaysia,2035,Wind_Onshore,0.0142821458637437,East Asia and Pacific,Upper middle income
Netzero,MYS,Malaysia,2040,Wind_Onshore,0.0128846625536025,East Asia and Pacific,Upper middle income
Netzero,MYS,Malaysia,2045,Wind_Onshore,0.0126104855620768,East Asia and Pacific,Upper middle income
Netzero,MYS,Malaysia,2050,Wind_Onshore,0.0123142110512841,East Asia and Pacific,Upper middle income
Netzero,NLD,Netherlands,2025,Wind_Onshore,0.0187205851887137,Europe and Central Asia,High income
Netzero,NLD,Netherlands,2030,Wind_Onshore,0.0244911141789591,Europe and Central Asia,High income
Netzero,NLD,Netherlands,2035,Wind_Onshore,0.027531013869991,Europe and Central Asia,High income
Netzero,NLD,Netherlands,2040,Wind_Onshore,0.0286006102930954,Europe and Central Asia,High income
Netzero,NLD,Netherlands,2045,Wind_Onshore,0.0293645121679409,Europe and Central Asia,High income
Netzero,NLD,Netherlands,2050,Wind_Onshore,0.0294183889149389,Europe and Central Asia,High income
Netzero,NOR,Norway,2025,Wind_Onshore,0.020922051630296,Europe and Central Asia,High income
Netzero,NOR,Norway,2030,Wind_Onshore,0.0179346995894973,Europe and Central Asia,High income
Netzero,NOR,Norway,2035,Wind_Onshore,0.0161476697823665,Europe and Central Asia,High income
Netzero,NOR,Norway,2040,Wind_Onshore,0.0163570423442308,Europe and Central Asia,High income
Netzero,NOR,Norway,2045,Wind_Onshore,0.0174182326290658,Europe and Central Asia,High income
Netzero,NOR,Norway,2050,Wind_Onshore,0.0177371717619509,Europe and Central Asia,High income
Netzero,NZL,New Zealand,2025,Wind_Onshore,0.0216088467445089,East Asia and Pacific,High income
Netzero,NZL,New Zealand,2030,Wind_Onshore,0.0144478544609253,East Asia and Pacific,High income
Netzero,NZL,New Zealand,2035,Wind_Onshore,0.0137093978919037,East Asia and Pacific,High income
Netzero,NZL,New Zealand,2040,Wind_Onshore,0.0145186382711374,East Asia and Pacific,High income
Netzero,NZL,New Zealand,2045,Wind_Onshore,0.0153471763563936,East Asia and Pacific,High income
Netzero,NZL,New Zealand,2050,Wind_Onshore,0.0149156177220913,East Asia and Pacific,High income
Netzero,POL,Poland,2025,Wind_Onshore,0.0228470221092341,Europe and Central Asia,High income
Netzero,POL,Poland,2030,Wind_Onshore,0.0173558673558927,Europe and Central Asia,High income
Netzero,POL,Poland,2035,Wind_Onshore,0.0118509588361006,Europe and Central Asia,High income
Netzero,POL,Poland,2040,Wind_Onshore,0.0106747309623403,Europe and Central Asia,High income
Netzero,POL,Poland,2045,Wind_Onshore,0.0120425535445366,Europe and Central Asia,High income
Netzero,POL,Poland,2050,Wind_Onshore,0.0129233338226569,Europe and Central Asia,High income
Netzero,PRT,Portugal,2025,Wind_Onshore,0.0304039115962453,Europe and Central Asia,High income
Netzero,PRT,Portugal,2030,Wind_Onshore,0.0328715315120382,Europe and Central Asia,High income
Netzero,PRT,Portugal,2035,Wind_Onshore,0.0344135406101529,Europe and Central Asia,High income
Netzero,PRT,Portugal,2040,Wind_Onshore,0.0355493775550713,Europe and Central Asia,High income
Netzero,PRT,Portugal,2045,Wind_Onshore,0.0359491073429034,Europe and Central Asia,High income
Netzero,PRT,Portugal,2050,Wind_Onshore,0.0364888463696212,Europe and Central Asia,High income
Netzero,ROU,Romania,2025,Wind_Onshore,0.0196049868471855,Europe and Central Asia,Upper middle income
Netzero,ROU,Romania,2030,Wind_Onshore,0.0151820421913167,Europe and Central Asia,Upper middle income
Netzero,ROU,Romania,2035,Wind_Onshore,0.0150252851462373,Europe and Central Asia,Upper middle income
Netzero,ROU,Romania,2040,Wind_Onshore,0.0146388195086649,Europe and Central Asia,Upper middle income
Netzero,ROU,Romania,2045,Wind_Onshore,0.0149140876048231,Europe and Central Asia,Upper middle income
Netzero,ROU,Romania,2050,Wind_Onshore,0.0147497406096895,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2025,Wind_Onshore,0.0139601139176373,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2030,Wind_Onshore,0.0101659804934457,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2035,Wind_Onshore,0.0088705635874509,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2040,Wind_Onshore,0.0079585503023793,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2045,Wind_Onshore,0.0083175797463065,Europe and Central Asia,Upper middle income
Netzero,RUS,Russia,2050,Wind_Onshore,0.0073821947359286,Europe and Central Asia,Upper middle income
Netzero,SGP,Singapore,2025,Wind_Onshore,0.0127212417867009,East Asia and Pacific,High income
Netzero,SGP,Singapore,2030,Wind_Onshore,0.0111513082980527,East Asia and Pacific,High income
Netzero,SGP,Singapore,2035,Wind_Onshore,0.0124329630041558,East Asia and Pacific,High income
Netzero,SGP,Singapore,2040,Wind_Onshore,0.0125527463334214,East Asia and Pacific,High income
Netzero,SGP,Singapore,2045,Wind_Onshore,0.0144077604438349,East Asia and Pacific,High income
Netzero,SGP,Singapore,2050,Wind_Onshore,0.0134547410282917,East Asia and Pacific,High income
Netzero,SVK,Slovakia,2025,Wind_Onshore,0.0277376698831707,Europe and Central Asia,High income
Netzero,SVK,Slovakia,2030,Wind_Onshore,0.0271114824691566,Europe and Central Asia,High income
Netzero,SVK,Slovakia,2035,Wind_Onshore,0.0273168577537531,Europe and Central Asia,High income
Netzero,SVK,Slovakia,2040,Wind_Onshore,0.0257088789307134,Europe and Central Asia,High income
Netzero,SVK,Slovakia,2045,Wind_Onshore,0.0250815094485794,Europe and Central Asia,High income
Netzero,SVK,Slovakia,2050,Wind_Onshore,0.0246066988568457,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2025,Wind_Onshore,0.0194300418236177,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2030,Wind_Onshore,0.020440496755013,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2035,Wind_Onshore,0.0202255994468815,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2040,Wind_Onshore,0.0202296422573282,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2045,Wind_Onshore,0.0209582103829788,Europe and Central Asia,High income
Netzero,SVN,Slovenia,2050,Wind_Onshore,0.020980469744057,Europe and Central Asia,High income
Netzero,SWE,Sweden,2025,Wind_Onshore,0.0384580764281413,Europe and Central Asia,High income
Netzero,SWE,Sweden,2030,Wind_Onshore,0.0330385868196021,Europe and Central Asia,High income
Netzero,SWE,Sweden,2035,Wind_Onshore,0.0314656945465369,Europe and Central Asia,High income
Netzero,SWE,Sweden,2040,Wind_Onshore,0.0307851033662558,Europe and Central Asia,High income
Netzero,SWE,Sweden,2045,Wind_Onshore,0.0305013713095636,Europe and Central Asia,High income
Netzero,SWE,Sweden,2050,Wind_Onshore,0.0301724669936834,Europe and Central Asia,High income
Netzero,TWN,Taiwan,2025,Wind_Onshore,0.0169904093866574,East Asia and Pacific,High income
Netzero,TWN,Taiwan,2030,Wind_Onshore,0.0152767614908811,East Asia and Pacific,High income
Netzero,TWN,Taiwan,2035,Wind_Onshore,0.0151466018891799,East Asia and Pacific,High income
Netzero,TWN,Taiwan,2040,Wind_Onshore,0.0156551429731977,East Asia and Pacific,High income
Netzero,TWN,Taiwan,2045,Wind_Onshore,0.0164222854070966,East Asia and Pacific,High income
Netzero,TWN,Taiwan,2050,Wind_Onshore,0.0177127419293273,East Asia and Pacific,High income
Netzero,USA,United States,2025,Wind_Onshore,-0.0391923275535978,North America,High income
Netzero,USA,United States,2030,Wind_Onshore,-0.0428212908799451,North America,High income
Netzero,USA,United States,2035,Wind_Onshore,-0.0462067158137372,North America,High income
Netzero,USA,United States,2040,Wind_Onshore,-0.0501285081440317,North America,High income
Netzero,USA,United States,2045,Wind_Onshore,-0.0539778520475797,North America,High income
Netzero,USA,United States,2050,Wind_Onshore,-0.0586763716747289,North America,High income
Netzero,VNM,Vietnam,2025,Wind_Onshore,0.0163111497431393,East Asia and Pacific,Lower middle income
Netzero,VNM,Vietnam,2030,Wind_Onshore,0.0149522959869402,East Asia and Pacific,Lower middle income
Netzero,VNM,Vietnam,2035,Wind_Onshore,0.0115153693697799,East Asia and Pacific,Lower middle income
Netzero,VNM,Vietnam,2040,Wind_Onshore,0.0104047539412246,East Asia and Pacific,Lower middle income
Netzero,VNM,Vietnam,2045,Wind_Onshore,0.0107027121111492,East Asia and Pacific,Lower middle income
Netzero,VNM,Vietnam,2050,Wind_Onshore,0.0087226642376914,East Asia and Pacific,Lower middle income
Netzero,ZAF,South Africa,2025,Wind_Onshore,0.1240910294600809,Sub-Saharan Africa,Upper middle income
Netzero,ZAF,South Africa,2030,Wind_Onshore,0.1145996523484316,Sub-Saharan Africa,Upper middle income
Netzero,ZAF,South Africa,2035,Wind_Onshore,0.1145146211687002,Sub-Saharan Africa,Upper middle income
Netzero,ZAF,South Africa,2040,Wind_Onshore,0.1153033572944399,Sub-Saharan Africa,Upper middle income
Netzero,ZAF,South Africa,2045,Wind_Onshore,0.115250763756268,Sub-Saharan Africa,Upper middle income
Netzero,ZAF,South Africa,2050,Wind_Onshore,0.1148285041846986,Sub-Saharan Africa,Upper middle income
Below2,ARG,Argentina,2025,Solar_PV,0.2820608926384571,Latin America and Caribbean,Upper middle income
Below2,ARG,Argentina,2030,Solar_PV,0.0329436781635005,Latin America and Caribbean,Upper middle income
Below2,ARG,Argentina,2035,Solar_PV,0.0256151334540582,Latin America and Caribbean,Upper middle income
Below2,ARG,Argentina,2040,Solar_PV,0.0282295992117119,Latin America and Caribbean,Upper middle income
Below2,ARG,Argentina,2045,Solar_PV,0.0291860490093315,Latin America and Caribbean,Upper middle income
Below2,ARG,Argentina,2050,Solar_PV,0.0293214365935745,Latin America and Caribbean,Upper middle income
Below2,AUS,Australia,2025,Solar_PV,0.0212612046908334,East Asia and Pacific,High income
Below2,AUS,Australia,2030,Solar_PV,0.0215125348104361,East Asia and Pacific,High income
Below2,AUS,Australia,2035,Solar_PV,0.0206280172481194,East Asia and Pacific,High income
Below2,AUS,Australia,2040,Solar_PV,0.0198096632977441,East Asia and Pacific,High income
Below2,AUS,Australia,2045,Solar_PV,0.0192198808155332,East Asia and Pacific,High income
Below2,AUS,Australia,2050,Solar_PV,0.0186431829137523,East Asia and Pacific,High income
Below2,AUT,Austria,2025,Solar_PV,0.0273024695649798,Europe and Central Asia,High income
Below2,AUT,Austria,2030,Solar_PV,0.0289532988872605,Europe and Central Asia,High income
Below2,AUT,Austria,2035,Solar_PV,0.0303638948123181,Europe and Central Asia,High income
Below2,AUT,Austria,2040,Solar_PV,0.0302494982721139,Europe and Central Asia,High income
Below2,AUT,Austria,2045,Solar_PV,0.0305186403026338,Europe and Central Asia,High income
Below2,AUT,Austria,2050,Solar_PV,0.0304307806767634,Europe and Central Asia,High income
Below2,BEL,Belgium,2025,Solar_PV,0.0267310998834582,Europe and Central Asia,High income
Below2,BEL,Belgium,2030,Solar_PV,0.0267260173744231,Europe and Central Asia,High income
Below2,BEL,Belgium,2035,Solar_PV,0.0271123654626957,Europe and Central Asia,High income
Below2,BEL,Belgium,2040,Solar_PV,0.027774290273249,Europe and Central Asia,High income
Below2,BEL,Belgium,2045,Solar_PV,0.0282540887307236,Europe and Central Asia,High income
Below2,BEL,Belgium,2050,Solar_PV,0.0285006896136335,Europe and Central Asia,High income
Below2,BGR,Bulgaria,2025,Solar_PV,0.0228383869508155,Europe and Central Asia,Upper middle income
Below2,BGR,Bulgaria,2030,Solar_PV,0.0203176803333026,Europe and Central Asia,Upper middle income
Below2,BGR,Bulgaria,2035,Solar_PV,0.0204059802105029,Europe and Central Asia,Upper middle income
Below2,BGR,Bulgaria,2040,Solar_PV,0.0203752802818126,Europe and Central Asia,Upper middle income
Below2,BGR,Bulgaria,2045,Solar_PV,0.021612765935031,Europe and Central Asia,Upper middle income
Below2,BGR,Bulgaria,2050,Solar_PV,0.0217027028170181,Europe and Central Asia,Upper middle income
Below2,BRA,Brazil,2025,Solar_PV,0.0259476285841691,Latin America and Caribbean,Upper middle income
Below2,BRA,Brazil,2030,Solar_PV,0.0254931085890632,Latin America and Caribbean,Upper middle income
Below2,BRA,Brazil,2035,Solar_PV,0.0243800759297893,Latin America and Caribbean,Upper middle income
Below2,BRA,Brazil,2040,Solar_PV,0.0228217960191653,Latin America and Caribbean,Upper middle income
Below2,BRA,Brazil,2045,Solar_PV,0.021850681663136,Latin America and Caribbean,Upper middle income
Below2,BRA,Brazil,2050,Solar_PV,0.0197026129102046,Latin America and Caribbean,Upper middle income
Below2,CAN,Canada,2025,Solar_PV,0.0275709169578664,North America,High income
Below2,CAN,Canada,2030,Solar_PV,0.0256239757695867,North America,High income
Below2,CAN,Canada,2035,Solar_PV,0.0237912343645734,North America,High income
Below2,CAN,Canada,2040,Solar_PV,0.022779912864723,North America,High income
Below2,CAN,Canada,2045,Solar_PV,0.0224844155079275,North America,High income
Below2,CAN,Canada,2050,Solar_PV,0.0214951522274077,North America,High income
Below2,CHE,Switzerland,2025,Solar_PV,0.0121902156126157,Europe and Central Asia,High income
Below2,CHE,Switzerland,2030,Solar_PV,0.0111058580795338,Europe and Central Asia,High income
Below2,CHE,Switzerland,2035,Solar_PV,0.0113157570657805,Europe and Central Asia,High income
Below2,CHE,Switzerland,2040,Solar_PV,0.0123587027089222,Europe and Central Asia,High income
Below2,CHE,Switzerland,2045,Solar_PV,0.012947427699689,Europe and Central Asia,High income
Below2,CHE,Switzerland,2050,Solar_PV,0.0127956812793392,Europe and Central Asia,High income
Below2,CHL,Chile,2025,Solar_PV,0.0325872253160224,Latin America and Caribbean,High income
Below2,CHL,Chile,2030,Solar_PV,0.0287078504867022,Latin America and Caribbean,High income
Below2,CHL,Chile,2035,Solar_PV,0.0271830829978712,Latin America and Caribbean,High income
Below2,CHL,Chile,2040,Solar_PV,0.0276312828516515,Latin America and Caribbean,High income
Below2,CHL,Chile,2045,Solar_PV,0.0285359604164833,Latin America and Caribbean,High income
Below2,CHL,Chile,2050,Solar_PV,0.0278016627412659,Latin America and Caribbean,High income
Below2,CHN,China,2025,Solar_PV,-0.0461341791250336,East Asia and Pacific,Upper middle income
Below2,CHN,China,2030,Solar_PV,-0.0577604809019804,East Asia and Pacific,Upper middle income
Below2,CHN,China,2035,Solar_PV,-0.0701863616896705,East Asia and Pacific,Upper middle income
Below2,CHN,China,2040,Solar_PV,-0.0807892042894611,East Asia and Pacific,Upper middle income
Below2,CHN,China,2045,Solar_PV,-0.0919322715552745,East Asia and Pacific,Upper middle income
Below2,CHN,China,2050,Solar_PV,-0.1020588838222828,East Asia and Pacific,Upper middle income
Below2,CZE,Czech Republic,2025,Solar_PV,0.0210179760837954,Europe and Central Asia,High income
Below2,CZE,Czech Republic,2030,Solar_PV,0.0243051978780242,Europe and Central Asia,High income
Below2,CZE,Czech Republic,2035,Solar_PV,0.023241762876847,Europe and Central Asia,High income
Below2,CZE,Czech Republic,2040,Solar_PV,0.0230638687996656,Europe and Central Asia,High income
Below2,CZE,Czech Republic,2045,Solar_PV,0.0233836970075183,Europe and Central Asia,High income
Below2,CZE,Czech Republic,2050,Solar_PV,0.022864269932761,Europe and Central Asia,High income
Below2,DEU,Germany,2025,Solar_PV,0.0090674996780335,Europe and Central Asia,High income
Below2,DEU,Germany,2030,Solar_PV,0.0083839305526783,Europe and Central Asia,High income
Below2,DEU,Germany,2035,Solar_PV,0.007885672583541,Europe and Central Asia,High income
Below2,DEU,Germany,2040,Solar_PV,0.0072602657586817,Europe and Central Asia,High income
Below2,DEU,Germany,2045,Solar_PV,0.0067438174561826,Europe and Central Asia,High income
Below2,DEU,Germany,2050,Solar_PV,0.0063049295303455,Europe and Central Asia,High income
Below2,DNK,Denmark,2025,Solar_PV,0.0276534190900846,Europe and Central Asia,High income
Below2,DNK,Denmark,2030,Solar_PV,0.0298913110657334,Europe and Central Asia,High income
Below2,DNK,Denmark,2035,Solar_PV,0.0306471924535897,Europe and Central Asia,High income
Below2,DNK,Denmark,2040,Solar_PV,0.0309235663828333,Europe and Central Asia,High income
Below2,DNK,Denmark,2045,Solar_PV,0.0311574495942868,Europe and Central Asia,High income
Below2,DNK,Denmark,2050,Solar_PV,0.0310612818729947,Europe and Central Asia,High income
Below2,EGY,Egypt,2025,Solar_PV,0.07840465815572,Middle East and North Africa,Lower middle income
Below2,EGY,Egypt,2030,Solar_PV,0.0267820404540121,Middle East and North Africa,Lower middle income
Below2,EGY,Egypt,2035,Solar_PV,0.022329503419327,Middle East and North Africa,Lower middle income
Below2,EGY,Egypt,2040,Solar_PV,0.0220317909356724,Middle East and North Africa,Lower middle income
Below2,EGY,Egypt,2045,Solar_PV,0.0214543320137995,Middle East and North Africa,Lower middle income
Below2,EGY,Egypt,2050,Solar_PV,0.0199234543435851,Middle East and North Africa,Lower middle income
Below2,ESP,Spain,2025,Solar_PV,0.0482052884173727,Europe and Central Asia,High income
